1993,"What causes accelerated coronary artery disease after cardiac transplantation?","Rose M.L., Dunn M.J.",03635104,"Primary Cardiology",19, 10,1,0,0,0,0,0,1
1993,"Frequency and specificity of antiheart antibodies in patients with dilated cardiomyopathy detected using SDS-PAGE and Western blotting","Latif N., Baker C.S., Dunn M.J., Rose M.L., Brady P., Yacoub M.H.",07351097,"Journal of the American College of Cardiology",22, 5,92,4,0,2,6,0,98
1992,"Antiheart antibodies following open heart surgery: incidence and correlation with postpericardiotomy syndrome","Akl E.S., Latif N., Dunn M.J., Rose M.L., Yacoub M.H.",10107940,"European Journal of Cardio-Thoracic Surgery",6, 9,3,1,0,0,1,0,4
1992,"Anti-endothelial antibodies and coronary artery disease after cardiac transplantation","Dunn M.J., Crisp S.J., Rose M.L., Taylor P.M., Yacoub M.H.",01406736,"Lancet",339, 8809,119,0,6,1,7,0,126
1992,"Cyclosporin treatment and nitric oxide release in human coronary arteries [3]","Dinh-Xuan A.T., Higenbottam T.W., O'Neil G.S., Chester A.H., Kushwaha S., Rose M., Tadjkarimi S., Yacoub M.H.",00070769,"British Heart Journal",67, 5,0,0,0,0,0,0,0
1992,"Specificity of lymphocytotoxic antibodies formed after cardiac transplantation and correlation with rejection episodes","Smith J.D., Danskine A.J., Rose M.L., Yacoub M.H.",00411337,"Transplantation",53, 6,46,2,0,0,2,0,48
1992,"Antigenic heterogeneity of vascular endothelium","Page C., Rose M., Yacoub M., Pigott R.",00029440,"American Journal of Pathology",141, 3,222,7,3,1,11,0,233
1992,"Induction of vascular adhesion molecules during rejection of human cardiac allografts","Taylor P.M., Rose M.L., Yacoub M.H., Pigott R.",00411337,"Transplantation",54, 3,68,2,1,0,3,0,71
1991,"Low-dose simvastatin for the treatment of hypercholesterolaemia in recipients of cardiac transplantation","Barbir M., Rose M., Kushwaha S., Akl S., Mitchell A., Yacoub M.",01675273,"International Journal of Cardiology",33, 2,29,0,0,0,0,0,29
1991,"Importance of donor-reactive cytotoxic antibodies following cardiac transplantation","Smith J.D., Morgan A.J., Bravery C., Rose M.L., Sachs J.A., Yacoub M.H.",00411345,"Transplantation Proceedings",23, 1,1,0,0,0,0,0,1
1991,"Immunocytochemical markers of activation in cardiac transplant rejection","Rose M., Page C., Hengstenberg C., Yacoub M.",0195668X,"European Heart Journal",12, D,7,0,0,0,0,0,7
1991,"Renal haemodynamics of cyclosporin A nephrotoxicity in children with juvenile dermatomyositis","Peters A.M., Heckmatt J.Z., Hasson N., Henderson B.L., El-Meleigy D., Rose M.L., Dubowitz V.",01435221,"Clinical Science",81, 2,7,0,0,0,0,0,7
1991,"Molecular probes for detection of persisting enterovirus infection of human heart and their prognostic value","Archard L.C., Bowles N.E., Cunningham L., Freeke C.A., Olsen E.G.J., Rose M.L., Meany B., Why H.J.F., Richardson P.J.",0195668X,"European Heart Journal",12, D,52,0,1,0,1,0,53
1991,"The effect of cyclosporine on the release of endothelium-derived relaxing factor from isolated human epicardial coronary arteries","O'Neil G.S., Chester A.H., Rose M., Tadjkarimi S., Yacoub M.H.",00411337,"Transplantation",51, 3,5,0,0,0,0,0,5
1991,"Cyclosporin treatment does not impair the release of nitric oxide in human coronary arteries","O'Neil G.S., Chester A.H., Kushwaha S., Rose M., Tadjkarimi S., Yacoub M.H.",00070769,"British Heart Journal",66, 3,12,0,0,0,0,0,12
1991,"Immune response to the endothelium in myocarditis, dilated cardiomyopathy and rejection after heart transplantation","Hengstenberg C., Rose M.L., Olsen E.G.J., Maisch B.",0195668X,"European Heart Journal",12, D,9,0,0,0,0,0,9
1991,"Demonstration by western blotting of antiheart antibodies before and after cardiac transplantation","Dunn M.J., Rose M.L., Latif N., Bradd S., Lovegrove C., Seymour C., Pomerance A., Yacoub M.H.",00411337,"Transplantation",51, 4,25,4,3,0,7,0,32
1991,"Use of Western blotting to detect anti-heart antibodies before and after cardiac transplantation","Dunn M.J., Rose M.L., Latif N., Bradd S., Seymour C., Yacoub M.H.",00411345,"Transplantation Proceedings",23, 1,0,0,0,0,0,0,0
1990,"Identification of antigen presenting cells in normal and transplanted human heart: Importance of endothelial cells","Rose M.L., Page C., Hengstenberg C., Yacoub M.H.",01988859,"Human Immunology",28, 2,8,0,0,1,1,0,9
1990,"Mechanisms of cardiac allograft rejection and avenues for immunological monitoring","Rose M.L., Yacoub M.H.",10430679,"Seminars in Thoracic and Cardiovascular Surgery",2, 2,1,0,0,0,0,0,1
1990,"Improved high-performance liquid chromatographic method for analysis of cyclosporin A using an automated sample processor","Lachno D.R., Patel N., Rose M.L., Yacoub M.H.",03784347,"Journal of Chromatography - Biomedical Applications",525, 1,3,0,0,0,0,0,3
1990,"Immunohistology of Epstein-Barr virus-associated antigens in B cell disorders from immunocompromised individuals","Thomas J.A., Hotchin N.A., Allday M.J., Amlot P., Rose M., Yacoub M., Crawford D.H.",00411337,"Transplantation",49, 5,89,1,3,0,4,0,93
1990,"Immunohistochemical demonstration of human cardiac innervation before and after transplantation","Wharton J., Polak J.M., Gordon L., Banner N.R., Springhall D.R., Rose M., Khagani A., Wallwork J., Yacoub M.H.",00097330,"Circulation Research",66, 4,55,2,2,1,5,0,60
1990,"Persistence of intrinsic neurones and possible phenotypic changes after extrinsic denervation of human respiratory tract by heart-lung transplantation","Springall D.R., Yacoub M.H., Polak J.M., Howard L., Power R.F., Krausz T., Manickam S., Banner N.R., Khagani A., Rose M.",00030805,"American Review of Respiratory Disease",141, 6,25,0,0,1,1,0,26
1990,"Immunocytochemical changes suggestive of damage to endothelial cells during rejection of human cardiac allografts","Hengstenberg C., Rose M.L., Page C., Taylor P.M., Yacoub M.H.",00411337,"Transplantation",49, 5,8,0,0,0,0,0,8
1990,"Selection for donor-specific cytotoxic T lymphocytes within the allografted human heart","Suitters A.J., Rose M.L., Dominguez M.J., Yacoub M.H.",00411337,"Transplantation",49, 6,10,0,0,0,0,0,10
1989,"Heart transplantation: Cellular and humoral immunity","Rose M.L., Yacoub M.H.",03444325,"Springer Seminars in Immunopathology",11, 4,6,0,0,0,0,0,6
1989,"End-stage dilated cardiomyopathy. Persistence of enterovirus RNA in myocardium at cardiac transplantation and lack of immune response","Bowles N.E., Rose M.L., Taylor P., Banner N.R., Morgan-Capner P., Cunningham L., Archard L.C., Yacoub M.H.",00097322,"Circulation",80, 5,72,1,1,0,2,0,74
1989,"Expression of Class I and Class II MHC antigen in normal and transplanted human lungs","Taylor P.M., Rose M.L., Yacoub M.",00411345,"Transplantation Proceedings",21, 1 I,3,0,0,0,0,0,3
1989,"Analysis of T cell subpopulations and cyclosporine levels in the blood of two neonates born to immunosuppressed heart-lung transplant recipients","Rose M.L., Dominguez M., Leaver N., Lachno R., Yacoub M.H.",00411337,"Transplantation",48, 2,21,0,0,0,0,0,21
1989,"Histocompatibility antigen expression by myocytes.","Rose M., Suitters A.",00411337,"Transplantation",47, 1,0,0,0,0,0,0,0
1989,"Expression of MHC antigens in normal human lungs and transplanted lungs with obliterative bronchiolitis","Taylor P.M., Rose M.L., Yacoub M.H.",00411337,"Transplantation",48, 3,49,1,2,0,3,0,52
1989,"Lack of specialized antigen-presenting cells (IDCs) in donor heart, kidney, liver, and lung at transplantation","Amlot P.L., Taylor P., Rose M., Sweny P., Janossy G., Yacoub M.",00411345,"Transplantation Proceedings",21, 1 I,0,0,0,0,0,0,0
1989,"Cyclosporin in juvenile dermatomyositis","Heckmatt J., Hasson N., Saunders C., Thompson N., Peters A.M., Cambridge G., Rose M., Hyde S.A., Dubowitz V.",01406736,"Lancet",1, 8646,55,2,5,0,7,0,62
1989,"Analysis of T lymphocytes cultured from cardiac biopsies following heart transplantation - Appearance of cells expressing both CD4 and CD8 antigens","Suitters A.J., Rose M.L., Dominquez M.J., Yacoub M.H.",00411345,"Transplantation Proceedings",21, 1 I,0,0,0,0,0,0,0
1988,"Persistence of donor-specific class II antigens in allografted human heart two years after transplantation","Rose M., Navarette C., Yacoub M., Festenstein H.",01988859,"Human Immunology",23, 3,5,0,0,0,0,0,5
1988,"Localisation of atrial natriuretic peptide immunoreactivity in the ventricular myocardium and conduction system of the human fetal and adult heart","Wharton J., Yacoub M.H., Polak J.M., Anderson R.H., Springall D., Power R.F., Rose M., Smith A., Espejo R., Khaghani A., Wallwork J.",00070769,"British Heart Journal",60, 4,18,0,1,0,1,0,19
1988,"Cyclosporine does not abrogate donor-specific class II expression in allografted human heart","Rose M., Navarette C., Yacoub M., Festenstein H.",00411345,"Transplantation Proceedings",20, 3,0,0,0,0,0,0,0
1987,"Sequential studies of major histocompatibility complex antigen expression (common class I and class II determinants, DR and DQ) in cardiac biopsies following human cardiac transplantation.","Suitters A., Rose M., Khaghani A., Yacoub M.",00411345,"Transplantation proceedings",19, 1,0,0,0,0,0,0,0
1987,"Appearance of cells bearing the interleukin-2 receptor in peripheral blood of cardiac transplant patients and their correlation with rejection episodes.","Coles M., Rose M., Yacoub M.",00411345,"Transplantation proceedings",19, 1,3,0,0,0,0,0,3
1987,"MHC antigen expression in sequential biopsies from cardiac transplant patients - correlation with rejection","Suitters A., Rose M., Higgins A., Yacoub M.H.",00099104,"Clinical and Experimental Immunology",69, 3,2,0,1,0,1,0,3
1986,"Expression of class I and class II major histocompatibility antigens in normal and transplanted human heart","Rose M.L., Coles M.I., Griffin R.J.",00411337,"Transplantation",41, 6,37,0,1,0,1,0,38
1985,"Immunoregulation of MHC antigen expression","Rose M.L.",01675699,"Immunology Today",6, 10,0,0,0,0,0,0,0
1985,"Migration of 111In-labeled autologous leukocytes to the grafts of heart transplant patients","Alivizatos P.A., Rose M.L., Aikenhead J.",00411345,"Transplantation Proceedings",17, 1 I,0,0,1,0,1,0,1
1985,"Induction of class I and class II antigens during rejection of allografted human hearts.","Rose M.L., Coles M.I., Griffin R.J., Yacoub M.H.",00652598,"Advances in Experimental Medicine and Biology",186, ,2,0,0,0,0,0,2
1985,"The mitogenic response of lymphocytes to phytohemagglutinin in cardiac transplant patients receiving cyclosporine and azathioprine","Rose M.L., Coles M.I., Griffin R.J., Yacoub M.H.",00411345,"Transplantation Proceedings",17, 1,0,0,0,0,0,0,0
1985,"Increased expression of HLA ABC class I antigens by muscle fibres in Duchenne muscular dystrophy, inflammatory myopathy, and other neuromuscular disorders","Appleyard S.T., Dunn M.J., Dubowitz V., Rose M.L.",01406736,"Lancet",1, 8425,42,4,1,1,6,0,48
1984,"Use of monoclonal antibodies to quantitate T lymphocyte subpopulations in human cardiac allografts","Rose M.L., Gracie J.A., Fraser A.",00411337,"Transplantation",38, 3,4,0,1,0,1,0,5
1983,"Staphylococcal protein-A is a potent T-cell mitogen of tonsillar lymphocytes","Jacob M.C., Rose M.L.",01652478,"Immunology Letters",7, 2,0,0,0,0,0,0,0
1983,"T-cell phenotype characterization in human cardiac allografts","Yacoub M.H., Gracie J.A., Rose M.L.",02782723,"Heart Transplantation",2, 4,0,0,0,0,0,0,0
1982,"Separation and characterization of tonsillar germinal centre lymphocytes using peanut lectin.","Rose M.L., Booth R.J., Habeshaw J.A., Robertson D.",00652598,"Advances in Experimental Medicine and Biology",149, ,0,0,0,0,0,0,0
1982,"Binding of peanut lectin to lymphocytes: a marker of immaturity?","Rose M.L.",01675699,"Immunology Today",3, 1,0,0,0,0,0,0,0
1981,"Lymphocyte migration and tissue specificity","Rose M.",01675699,"Immunology Today",2, 5,0,0,0,0,0,0,0
1981,"Binding of peanut lectin to thymic cortex and germinal centres of lymphoid tissue","Rose M.L., Malchioidi F.",00192805,"Immunology",42, 4,10,0,0,1,1,0,11
1981,"Binding of peanut lectin to germinal-centre cells: A marker for B-cell subsets of follicular lymphoma?","Rose M.L., Habeshaw J.A., Kennedy R.",00070920,"British Journal of Cancer",44, 1,4,0,1,0,1,0,5
1980,"Random recirculation of small T lymphocytes from thoracic duct lymph in the mouse","Freitas A.A., Rose M., Rocha B.",00088749,"Cellular Immunology",56, 1,4,0,0,0,0,0,4
1980,"Lymphocyte migration into lymph nodes","Rose M.",01675699,"Immunology Today",1, 2,0,0,0,0,0,0,0
1980,"Peanut lectin binding properties of germinal centres of mouse lymphoid tisse","Rose M.L., Birbeck M.S.C., Wallis V.J.",00280836,"Nature",284, 5754,107,3,2,2,7,0,114
1979,"Migration of lymphoblasts to the small intestine. III. Strain differences and relationship to distribution and duration of Trichinella spiralis infection","Manson-Smith D.F., Bruce R.G., Rose M.L., Parrott D.M.V.",00099104,"Clinical and Experimental Immunology",38, 3,1,0,0,0,0,0,1
1979,"The gut as an immunological system.","Ottaway C.A., Rose M.L., Parrott D.M.",03633918,"International review of physiology",19, ,0,0,0,0,0,0,0
1978,"Migration pathways of T lymphocytes in the small intestine.","Parrott D.M., Rose M.L.",00652598,"Advances in Experimental Medicine and Biology",107, ,0,0,0,0,0,0,0
1978,"The accumulation of immunoblasts in extravascular tissues including mammary gland, peritoneal cavity, gut and skin","Rose M.L., Parrott D.M.V., Bruce R.G.",00192805,"Immunology",35, 2,7,0,0,0,0,0,7
1978,"Careers for researchers [2]","Rose M.",00280836,"Nature",274, 5668,0,0,0,0,0,0,0
1977,"Vascular permeability and lymphoblast extravasation into inflamed skin are not related","Rose M.L., Parrott D.M.V.",00088749,"Cellular Immunology",33, 1,0,0,0,0,0,0,0
1977,"Murine mesenteric and peripheral lymph nodes: a common pool of small T cells","De Freitas A.A., Rose M.L., Parrott D.M.V.",00280836,"Nature",270, 5639,2,0,0,0,0,0,2
1976,"Migration of lymphoblasts to the small intestine. II. Divergent migration of mesenteric and peripheral immunoblasts to sites of inflammation in the mouse","Rose M.L., Parrott D.M.V., Bruce R.G.",00088749,"Cellular Immunology",27, 1,14,0,0,0,0,0,14
1976,"Factors which determine the accumulation of immunoblasts in gut and skin","Parrott D.M.V., Rose M.L., Sless F.",00654299,"Agents and Actions",6, 1-3,0,0,0,0,0,0,0
1976,"The response of lymphoblasts to intestinal infection with Trichinella spiralis","Bruce R.G., Rose M., Parrott D.M.V.",00311820,"Parasitology",73, 2,0,0,0,0,0,0,0
1976,"Migration of lymphoblasts to the small intestine. I. Effect of Trichinella spiralis infection on the migration of mesenteric lymphoblasts and mesenteric T lymphoblasts in syngeneic mice","Rose M.L., Parrott D.M.V., Bruce R.G.",00900877,"Immunological Communications",31, 5,5,0,0,0,0,0,5
1976,"75SeL selenomethionine: a new isotopic marker for lymphocyte localisation studies","Rose M.L., Micklem H.S.",00221759,"Journal of Immunological Methods",9, 3-4,0,0,0,0,0,0,0
1971,"Effects of cross-linking ICAM-1 on the surface of human vascular smooth muscle cells: Induction of VCAM-1 but no proliferation","Lawson C., Ainsworth M.E., Mccormack A.M., Yacoub M., Rose M.L.",00086363,"Cardiovascular Research",5, 1,0,0,0,0,0,0,0
