1997,"Mechanisms causing sustained ventricular tachycardia with multiple QRS morphologies: Results of mapping studies in the infarcted canine heart","Costeas C., Peters N.S., Waldecker B., Ciaccio E.J., Wit A.L., Coromilas J.",00097322,"Circulation",96, 10,30,1,4,0,5,0,35
1997,"Mapping and ablation of ventricular tachycardia using a novel non-contact mapping system","Schilling R., Peters N., Jackman W., Davies W.",13556037,"Heart",77, 1,0,0,0,0,0,0,0
1997,"Characterisation of human atrial flutter using a novel non-contact mapping system","Schilling R., Peters N., Kadish A., Davies W.",13556037,"Heart",77, 1,0,0,0,0,0,0,0
1997,"Disturbed connexin43 gap junction distribution correlates with the location of reentrant circuits in the epicardial border zone of healing canine infarcts that cause ventricular tachycardia","Peters N.S., Coromilas J., Severs N.J., Wit A.L.",00097322,"Circulation",95, 4,258,30,23,4,57,0,315
1997,"Human left ventricular endocardial activation mapping using a novel noncontact catheter","Peters N.S., Jackman W.M., Schilling R.J., Beatty G., Davies D.W.",00097322,"Circulation",95, 6,41,0,1,0,1,0,42
1996,"17-Beta-estradiol therapy lessens angina in postmenopausal women with syndrome X","Rosano G.M.C., Peters N.S., Lefroy D., Lindsay D.C., Sarrel P.M., Collins P., Poole-Wilson P.A.",07351097,"Journal of the American College of Cardiology",28, 6,77,4,5,1,10,0,87
1996,"New insights into myocardial arrhythmogenesis: Distribution of gap-junctional coupling in normal, ischaemic and hypertrophied human hearts","Peters N.S.",01435221,"Clinical Science",90, 6,73,7,3,3,13,0,86
1995,"Myocardial gap junction organization in ischemia and infarction","Peters N.S.",1059910X,"Microscopy Research and Technique",31, 5,24,4,1,0,5,0,29
1995,"Cardiac arrhythmogenesis and the gap junction","Peters N.S., Green C.R., Poole-Wilson P.A., Severs N.J.",00222828,"Journal of Molecular and Cellular Cardiology",27, 1,37,3,1,0,4,0,41
1995,"Abnormal uptake and washout of thallium-201 in patients with syndrome X and normal-appearing scans","Rosano G.M.C., Peters N.S., Kaski J.C., Mavrogeni S.I., Collins P., Underwood R.S., Poole-Wilson P.A.",00029149,"American Journal of Cardiology",75, 5,10,0,0,0,0,0,10
1995,"Upregulation of connexin43 gap junctions during early stages of human coronary atherosclerosis","Blackburn J.P., Peters N.S., Yeh H.-I., Rothery S., Green C.R., Severs N.J.",10795642,"Arteriosclerosis, Thrombosis, and Vascular Biology",15, 8,71,6,2,2,10,0,81
1994,"Spatiotemporal relation between gap junctions and fascia adherens junctions during postnatal development of human ventricular myocardium","Peters N.S., Severs N.J., Rothery S.M., Lincoln C., Yacoub M.H., Green C.R.",00097322,"Circulation",90, 2,90,4,5,2,11,0,101
1994,"The Wolff-Parkinson-White syndrome: The cellular substrate for conduction in the accessory atrioventricular pathway","Peters N.S., Rowland E., Bennett J.G., Green C.R., Anderson R.H., Severs N.J.",0195668X,"European Heart Journal",15, 7,19,0,4,0,4,0,23
1993,"Confocal scanning laser microscopy applied to quantify gap junction expression and discriminate different connexin isoforms","Gourdie Robert G., Green Colin R., Thompson Robert P., Rothery Stephen, Peters Nicholas S., Severs Nicholas J.",04248201,"Proceedings - Annual Meeting, Microscopy Society of America",, ,0,0,0,0,0,0,0
1993,"Intercellular junctions and the application of microscopical techniques: The cardiac gap junction as a case model","Severs N.J., Gourdie R.G., Harfst E., Peters N.S., Green C.R.",00222720,"Journal of Microscopy",169, 3,16,0,0,0,0,0,16
1993,"Reduced content of connexin43 gap junctions in ventricular myocardium from hypertrophied and ischemic human hearts","Peters N.S., Green C.R., Poole-Wilson P.A., Severs N.J.",00097322,"Circulation",88, 3,237,18,12,5,35,0,272
1993,"Validation of immunohistochemical quantification in confocal scanning laser microscopy: A comparative assessment of gap junction size with confocal and ultrastructural techniques","Green C.R., Peters N.S., Gourdie R.G., Rothery S., Severs N.J.",00221554,"Journal of Histochemistry and Cytochemistry",41, 9,31,2,2,0,4,0,35
1991,"Myocarditis - Continuing clinical and pathologic confusion","Peters N.S., Poole-Wilson P.A.",00028703,"American Heart Journal",121, 3 I,33,1,2,0,3,0,36
1991,"Myocarditis - a controversial disease","Peters N.S., Poole-Wilson P.A.",01410768,"Journal of the Royal Society of Medicine",84, 1,5,1,0,0,1,0,6
1991,"Altered patterns of gap junction distribution in ischemic heart disease: An immunohistochemical study of human myocardium using laser scanning confocal microscopy","Smith J.H., Green C.R., Peters N.S., Rothery S., Severs N.J.",00029440,"American Journal of Pathology",139, 4,124,10,11,3,24,0,148
