1993,"Diabetes and rhabdomyolysis","Lord G.M., Whyte M., Scott J., Pusey C.D., Rees A.J., Walport M.J., Davies K.A.A., Bulpitt C., Bloom S.R., Muntoni F.M.",09598146,"British Medical Journal",307, 6912,11,0,1,0,1,0,12
1993,"Characterization of genetic markers in the 5' flanking region of the apo A1 gene","Shoulders C.C., Narcisi T.M.E., Jarmuz A., Brett D.J., Bayliss J.D., Scott J.",03406717,"Human Genetics",91, 2,9,0,0,0,0,0,9
1993,"Chloroquine poisoning. Rapidly fatal without treatment","Meeran K., Davies K.A.A., Whyte M., Jacobs M.G., Scott J., McNeil N.I., Lynn W.A., Cohen J., Pusey C.D., Phillips J.A., Wallis S.C.",09598146,"British Medical Journal",307, 6895,11,0,0,0,0,0,11
1993,"Adult moyamoya disease","Chaudhuri K.R., Edwards R., Scott J., Brooks D.J., Rees A., Pusey C.D.",09598146,"British Medical Journal",307, 6908,10,0,1,0,1,0,11
1993,"DNA variants. Dinucleotide repeat polymorphisms at the lipoprotein lipase (LPL) locus","Narcisi T.M., Schotz M.C., Scott J., Shoulders C.C.",03406717,"Human Genetics",92, 3,2,0,0,0,0,0,2
1993,"Stable isotopes show a direct relation between VLDL apoB overproduction and serum triglyceride levels and indicate a metabolically and biochemically coherent basis for familial combined hyperlipidemia","Venkatesan S., Cullen P., Pacy P., Halliday D., Scott J.",10498834,"Arteriosclerosis and Thrombosis",13, 7,123,6,1,1,8,0,131
1992,"Arterial hardening in mice","Scott J.",00280836,"Nature",360, 6405,0,0,0,0,0,0,0
1992,"Apolipoprotein B mRNA editing: A new tier for the control of gene expression","Hodges P., Scott J.",03765067,"Trends in Biochemical Sciences",17, 2,28,1,0,0,1,0,29
1992,"The assembly and secretion of ApoB 100-containing lipoproteins in Hep G2 cells. ApoB 100 is cotranslationally integrated into lipoproteins","Boren J., Graham L., Wettesten M., Scott J., White A., Olofsson S.-O.",00219258,"Journal of Biological Chemistry",267, 14,102,1,2,0,3,0,105
1992,"Oleate-mediated stimulation of apolipoprotein B secretion from rat hepatoma cells: A function of the ability of apolipoprotein B to direct lipoprotein assembly and escape presecretory degradation","White A.L., Graham D.L., LeGros J., Pease R.J., Scott J.",00219258,"Journal of Biological Chemistry",267, 22,82,0,0,0,0,0,82
1991,"ERRATUM: Hypervariable polymorphism in the APOC3 gene (Nucleic Acids Research (1991) 19 (4799))","Bhattacharya S., Wilson T.M.E., Wojciechowski A.P., Volpe C.P., Scott J.",03051048,"Nucleic Acids Research",19, 21,0,0,0,0,0,0,0
1991,"Carboxyl-terminal truncation of apolipoprotein b results in gradual loss of the ability to form buoyant lipoproteins in cultured human and rat liver cell lines","Scott J.",00062960,"Biochemistry",30, 22,41,0,1,0,1,0,42
1991,"The molecular mechanism for the assembly and secretion of ApoB-100-containing lipoproteins","Boren J., White A., Wettesten M., Scott J., Graham L., Olofsson S.-O.",01637827,"Progress in Lipid Research",30, 2-3,16,0,0,0,0,0,16
1991,"Sequence requirements for the editing of apolipoprotein B mRNA","Shah R.R., Knott T.J., Legros J.E., Navaratnam N., Greeve J.C., Scott J.",00219258,"Journal of Biological Chemistry",266, 25,63,1,3,1,5,0,68
1991,"VNTR polymorphism in the hepatic lipase gene (LIPC)","Bhattacharya S., Ameis D., Cullen P., Narcisi T.M., Bayliss J., Greten H., Schotz M.C., Scott J.",03051048,"Nucleic Acids Research",19, 18,4,0,0,0,0,0,4
1991,"Cotranslocational insertion of apolipoprotein B into the inner leaflet of the endoplasmic reticulum","Pease R.J., Harrison G.B., Scott J.",00280836,"Nature",353, 6343,35,1,0,0,1,0,36
1991,"Hypervariable polymorphism in the APOC3 gene","Bhattacharya S., Wilson T.M.E., Wojciechowski A.P., Volpe C.P., Scott J.",03051048,"Nucleic Acids Research",19, 17,11,0,0,0,0,0,11
1991,"Characterization of the apolipoprotein B mRNA editing enzyme: No similarity to the proposed mechanism of RNA editing in kinetoplastid protozoa","Greeve J., Navaratnam N., Scott J.",03051048,"Nucleic Acids Research",19, 13,23,1,0,0,1,0,24
1991,"An additional editing site is present in apolipoprotein B mRNA","Navaratnam N., Patel D., Shah R.R., Greeve J.C., Powell L.M., Knott T.J., Scott J.",03051048,"Nucleic Acids Research",19, 8,14,0,1,1,2,0,16
1991,"Site-specific creation of uridine from cytidine in apolipoprotein B mRNA editing","Hodges P.E., Navaratnam N., Greeve J.C., Scott J.",03051048,"Nucleic Acids Research",19, 6,20,0,0,0,0,0,20
1991,"Familial combined hyperlipidaemia linked to the apolipoprotein AI-CIII-AIV gene cluster on chromosome 11q23-q24","Wojciechowski A.P., Shepherd J., Thakker R., Scott J., Farrall M., Cullen P., Wilson T.M.E., Bayliss J.D., Farren B., Griffin B.A., Caslake M.J., Packard C.J.",00280836,"Nature",349, 6305,95,2,1,0,3,0,98
1991,"Lipoprotein(a)","Scott J.",09598146,"British Medical Journal",303, 6804,30,0,0,0,0,0,30
1990,"Conformation of apolipoprotein B-100 in the low density lipoproteins of Tangier disease. Identification of localized conformational response to triglyceride content","Kunitake S.T., Kane J.P., Young S.G., Chen G.C., Pullinger C.R., Zhu S., Pease R.J., Scott J., Hass P., Schilling J.",00219258,"Journal of Biological Chemistry",265, 34,7,0,0,0,0,0,7
1990,"Regulation of the biosynthesis of apolipoprotein B100 and apolipoprotein B48","Scott J.",09579672,"Current Opinion in Lipidology",1, 2,1,0,0,0,0,0,1
1990,"Use of bacterial expression cloning to localize the epitopes for a series of monoclonal antibodies against apolipoprotein B100","Pease R.J., Milne R.W., Jessup W.K., Law A., Provost P., Fruchart J.-C., Dean R.T., Marcel Y.L., Scott J.",00219258,"Journal of Biological Chemistry",265, 1,51,2,5,0,7,0,58
1990,"RNA editing: A novel mechanism for the regulation of dietary cholesterol absorption. The Humphry Davy Rolleston lecture 1989","Scott J.",00358819,"Journal of the Royal College of Physicians of London",24, 2,2,0,0,0,0,0,2
1990,"The genetics of apolipoprotein-B","Scott J.",02675323,"Journal of Drug Development, Supplement",3, 1,0,0,0,0,0,0,0
1990,"Apolipoprotein-B gene","Scott J.",07533322,"Biomedicine and Pharmacotherapy",44, 2,0,0,0,0,0,0,0
1990,"Unravelling atherosclerosis","Scott J.",07533322,"Biomedicine and Pharmacotherapy",44, 2,0,0,0,0,0,0,0
1989,"The use of monoclonal antibodies to localize the low density lipoprotein receptor-binding domain of apolipoprotein B","Milne R., Theilis Jr. R., Maurice R., Pease R.J., Weech P.K., Rassart E., Fruchart J.-C., Scott J., Marcel Y.L.",00219258,"Journal of Biological Chemistry",264, 33,42,2,3,0,5,0,47
1989,"Messenger RNA editing and modification","Scott J.",09550674,"Current Opinion in Cell Biology",1, 6,1,1,0,0,1,0,2
1989,"Unravelling atherosclerosis","Scott J.",00280836,"Nature",338, 6211,1,0,0,0,0,0,1
1989,"Thrombogenesis linked to atherogenesis at last?","Scott J.",00280836,"Nature",341, 6237,20,0,0,0,0,0,20
1989,"An MspI RFLP in the APOB promoter","Jones T., Rajput-Williams J., Knott T.J., Scott J.",03051048,"Nucleic Acids Research",17, 1,2,0,0,0,0,0,2
1989,"An in vitro system for the editing of apolipoprotein B mRNA","Driscoll D.M., Wynne J.K., Wallis S.C., Scott J.",00928674,"Cell",58, 3,51,0,2,0,2,0,53
1989,"Plasma lipoprotein lipids in relation to the Msp I polymorphism of the apolipoprotein AII gene in Caucasian men. Lack of association with plasma triglyceride concentration","Rajput-Williams J., Eyre J., Nanjee M.N., Crook D., Scott J., Miller N.E.",00219150,"Atherosclerosis",77, 1,9,0,0,0,0,0,9
1989,"The apolipoprotein B gene is constitutively expressed in HepG2 cells: Regulation of secretion by oleic acid, albumin, and insulin, and measurement of the mRNA half-life","Pullinger C.R., North J.D., Teng B.-B., Rifici V.A., Ronhild de Brito A.E., Scott J.",00222275,"Journal of Lipid Research",30, 7,193,6,4,3,13,0,206
1989,"RNA editing: A novel mechanism for regulating lipid transport from the intestine","Scott J., Wallis S.C., Davies M.S., Wynne J.K., Powell L.M., Driscoll D.M.",00175749,"Gut",30, ,3,0,0,0,0,0,3
1989,"Sequence requirements for apolipoprotein B RNA editing in transfected rat hepatoma cells","Davies M.S., Wallis S.C., Driscoll D.M., Wynne J.K., Williams G.W., Powell L.M., Scott J.",00219258,"Journal of Biological Chemistry",264, 23,17,0,0,0,0,0,17
1989,"The molecular and cell biology of apolipoprotein-B","Scott J.",07351313,"Molecular Biology and Medicine",6, 1,22,1,1,0,2,0,24
1988,"Apolipoprotein B: a novel mechanism for deriving two proteins from one gene.","Scott J., Wallis S.C., Pease R.J., Knott T.J., Powell L.",03790363,"Agents and Actions Supplements",26, ,1,0,0,0,0,0,1
1988,"Variation of apolipoprotein-B gene is associated with obesity, high blood cholesterol levels, and increased risk of coronary heart disease","Rajput-Williams J., Wallis S.C., Yarnell J., Bell G.I., Knott T.J., Sweetnam P., Cox N., Miller N.E., Scott J.",01406736,"Lancet",2, 8626-8627,40,2,0,0,2,0,42
1988,"Genetic evidence from two families that the apolipoprotein B gene is not involved in abetalipoproteinemia","Talmud P.J., Lloyd J.K., Muller D.P.R., Collins D.R., Scott J., Humphries S.",00219738,"Journal of Clinical Investigation",82, 5,12,0,0,0,0,0,12
1988,"Truncated variants of apolipoprotein B cause hypobetalipoproteinaemia","Collins D.R., Knott T.J., Pease R.J., Powell L.M., Wallis S.C., Robertson S., Pullinger C.R., Milne R.W., Marcel Y.L., Humphries S.E., Talmud P.J., Lloyd J.K., Miller N.E., Muller D., Scott J.",03051048,"Nucleic Acids Research",16, 17,24,0,0,0,0,0,24
1988,"Regional chromosomal localisation of APOA2 to 1q21-1q23","Middleton-Price H.R., Van den Berghe J.A., Scott J., Knott T.J., Malcolm S.",03406717,"Human Genetics",79, 3,5,0,0,0,0,0,5
1988,"Thyroid hormone modulates the introduction of a stop codon in rat liver apolipoprotein B messenger RNA","Davidson N.O., Powell L.M., Wallis S.C., Scott J.",00219258,"Journal of Biological Chemistry",263, 27,39,1,0,0,1,0,40
1988,"DNA polymorphisms of the apolipoprotein AII and AI-CIII-AIV genes: A study in men selected for differences in high-density-lipoprotein cholesterol concentration","Kessling A.M., Rajput-Wiliams J., Bainton D., Scott J., Miller N.E., Baker I., Humphries S.E.",00029297,"American Journal of Human Genetics",42, 3,17,1,0,0,1,0,18
1988,"Structural characterization of the human platelet-derived growth factor A-chain cDNA and gene: Alternative exon usage predicts two different precursor proteins","Rorsman F., Bywater M., Knott T.J., Scott J., Betsholtz C.",02707306,"Molecular and Cellular Biology",8, 2,26,0,1,1,2,0,28
1988,"Regional specificities of monoclonal anti-human apolipoprotein B antibodies","Krul E.S., Kleinman Y., Kinoshita M., Pfleger B., Oida K., Law A., Scott J., Pease R., Schonfeld G.",00222275,"Journal of Lipid Research",29, 7,23,1,1,0,2,0,25
1987,"Isolation of complementary DNA encoding mouse nerve growth factor and epidermal growth factor","Scott J., Selby M.J., Bell G.I.",,"Methods in Enzymology",147, ,1,0,0,0,0,0,1
1987,"New horizons in lipoprotein research","Scott J.",0950351X,"Bailliere's Clinical Endocrinology and Metabolism",1, 3,0,0,0,0,0,0,0
1987,"The human apolipoprotein genes.","Scott J.",02650738,"Oxford surveys on eukaryotic genes",4, ,2,0,0,0,0,0,2
1987,"Apolipoprotein B gene: plasma cholesterol and atherosclerosis.","Scott J., Pease R.J., Powell L.M., Wallis S.C., McCarthy B.J., Mahley R.W., Levy-Wilson B., Knott T.J.",00678694,"Biochemical Society Symposia",53, ,0,0,0,0,0,0,0
1987,"Human insulin-like growth factor I and II messenger RNA: Isolation of complementary DNA and analysis of expression","Rall L.B., Scott J., Bell G.I.",,"Methods in Enzymology",146, ,13,1,0,0,1,0,14
1987,"Oncogenes in atherosclerosis","Scott J.",00280836,"Nature",325, 6105,4,0,0,0,0,0,4
1987,"A novel form of tissue-specific RNA processing produces apolipoprotein-B48 in intestine","Powell L.M., Wallis S.C., Pease R.J., Edwards Y.H., Knott T.J., Scott J.",00928674,"Cell",50, 6,285,9,16,11,36,0,321
1987,"Human apolipoprotein B: Complete cDNA sequence and identification of structural domains of the protein","Scott J., Pease R.J., Powell L.M.",03005127,"Biochemical Society Transactions",15, 2,1,0,0,0,0,0,1
1987,"Molecular genetics of common diseases","Scott J.",09598146,"British Medical Journal",295, 6601,6,1,0,0,1,0,7
1986,"Introduction to recombinant DNA","Scott J.",01418955,"Journal of Inherited Metabolic Disease",9, 1,0,0,0,0,0,0,0
1986,"A hypervariable region 3? to the human apolipoprotein B gene","Knott T.J., Wallis S.C., Pease R.J., Powell L.M., Scott J.",03051048,"Nucleic Acids Research",14, 22,24,0,0,0,0,0,24
1986,"Identification and quantification of mRNA for nerve growth factor in histological preparations","Wilson P.A., Scott J., Penschow J.",03043940,"Neuroscience Letters",64, 3,3,0,0,0,0,0,3
1985,"Insulin-like growth factor-II gene expression in Wilms' tumour and embryonic tissues","Scott J., Cowell J., Robertson M.E.",00280836,"Nature",317, 6034,104,2,5,0,7,0,111
1985,"Localization of genes encoding apolipoproteins CI, CII, and E to the p13?cen region of human chromosome 19","Scott J., Knott T.J., Shaw D.J., Brook J.D.",03406717,"Human Genetics",71, 2,24,2,1,0,3,0,27
1985,"The structure and biosynthesis of epidermal growth factor precursor","Scott J., Patterson S., Rall L.",00219533,"Journal of Cell Science",3, ,8,2,1,0,3,0,11
1985,"Levels of nerve growth factor and its mRNA in the central nervous system of the rat correlate with cholinergic innervation.","Korsching S., Auburger G., Heumann R., Scott J., Thoenen H.",02614189,"EMBO Journal",4, 6,195,5,6,1,12,0,207
1985,"Mouse prepro-epidermal growth factor synthesis by the kidney and other tissues","Rall L.B., Scott J., Bell G.I.",00280836,"Nature",313, 5999,92,2,2,0,4,0,96
1985,"High-density lipoprotein composition is altered by a common DNA polymorphism adjacent to apoprotein AII gene in man","Scott J., Knott T.J., Priestley L.M.",01406736,"Lancet",1, 8432,13,0,0,0,0,0,13
1984,"Relationship between levels of nerve growth factor (NGF) and its messenger RNA in sympathetic ganglia and peripheral target tissues.","Heumann R., Korsching S., Scott J., Thoenen H.",02614189,"EMBO Journal",3, 13,64,5,3,2,10,0,74
1984,"Isolation and characterisation of a cDNA encoding the precursor for human apolipoprotein AII","Knott T.J., Priestley L.M., Urdea M., Scott J.",0006291X,"Biochemical and Biophysical Research Communications",120, 3,6,0,0,0,0,0,6
1984,"Localization of insulin-like growth factor genes to human chromosomes 11 and 12","Tricoli J.V., Rall L.B., Scott J.",00280836,"Nature",310, 5980,26,0,1,0,1,0,27
1983,"Isolation and nucleotide sequence of a cDNA encoding the precursor of mouse nerve growth factor","Scott J., Selby M., Urdea M.",00280836,"Nature",302, 5908,101,2,0,0,2,0,103
1983,"Structure of a mouse submaxillary messenger RNA encoding epidermal growth factor and seven related proteins","Scott J., Urdea M., Quiroga M.",00368075,"Science",221, 4607,59,1,2,0,3,0,62
