,"This is a citation overview for a set of 140 documents.",,,,,,,,,,,
2003,"Screening of nine SLC25A13 mutations: Their frequency in patients with citrin deficiency and high carrier rates in Asian populations","Kobayashi K., Palmieri F., Okano Y., Saheki T., Lu Y.B., Li M.X., Nishi I., Hsiao K.-J., Choeh K., Yang Y., Hwu W.-L., Reichardt J.K.V.",10967192,"Molecular Genetics and Metabolism",80, 3,13,4,3,7,1,21
2003,"Screening for mammalian neural genes via fluorescence-activated cell sorter purification of neural precursors from Sox1-gfp knock-in mice","Aubert J., Roy D., Smith A., Stavridis M.P., Tweedie S., O'Reilly M., Vierlinger K., Li M., Ghazal P., Pratt T., Mason J.O.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",100, 1,40,16,11,27,10,77
2003,"Influence of JPEG compression on images for measuring","Huang Z.-H., Jia Y.-J., Cai H.-Y., Zhang H., Li M.",10021582,"Guangxue Jishu/Optical Technique",29, 4,0,0,0,0,0,0
2003,"Diagnostic value of IGF-I and IGFBP-3 for growth hormone deficiency in children","Chen X.Q., Jiang Y.J., Liang L., Cao M., Li M.L.",10089292,"Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences",32, 3,0,0,0,0,0,0
2003,"Study for acid-base homeostasis in children with growth hormone deficiency","Jiang Y.J., Chen X.Q., Liang L., Cao M., Li M.L.",10089292,"Zhejiang da xue xue bao. Yi xue ban = Journal of Zhejiang University. Medical sciences",32, 3,0,0,0,0,0,0
2003,"Improved Fourier-transform-based parallel receive beam formation","Li M.-L., Li P.-C.",01617346,"Ultrasonic Imaging",25, 2,1,1,0,1,0,2
2003,"Kinematic design of a reconfigurable miniature parallel kinematic machine","Huang T., Li M., Zhao X., Whitehouse D.J.",10009345,"Chinese Journal of Mechanical Engineering (English Edition)",16, 1,3,0,0,0,0,3
2003,"Adaptive imaging using the generalized coherence factor","Li P.-C., Li M.-L.",08853010,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",50, 2,16,4,7,11,1,28
2003,"Diagnosis and treatment of spinal dural arteriovenous fistulas: 110 cases report","Li M., Zhang H.Q., Zhi X.L., Chen G., Shan Y.Z., Chen W.J., Wu H., Ling F.",05295815,"Zhonghua wai ke za zhi [Chinese journal of surgery].",41, 2,0,0,0,0,0,0
2003,"Conversion of embryonic stem cells into neuroectodermal precursors in adherent monoculture","Ying Q.-L., Stavridis M., Griffiths D., Li M., Smith A.",10870156,"Nature Biotechnology",21, 2,147,60,58,118,45,310
2002,"New adaptive imaging technique using generalized coherence factor","Li M.-L., Li P.-C.",10510117,"Proceedings of the IEEE Ultrasonics Symposium",2, ,3,0,0,0,0,3
2002,"Targeted inactivation of the mouse locus encoding coagulation factor XII-A: Hemostatic abnormalities in mutant mice and characterization of the coagulation deficit","Lauer P., Metzner H.J., Zettlmeissl G., Li M., Smith A.G., Lathe R., Dickneite G.",03406245,"Thrombosis and Haemostasis",88, 6,20,2,7,9,3,32
2002,"Pathogenesis and pathophysiology of citrin (a mitochondrial aspartate glutamate carrier) deficiency","Saheki T., Li M.X., Kobayashi K., Iijima M., Nishi I., Yasuda T., Yamaguchi N., Gao H.Z., Jalil Md.A., Begum L.",08857490,"Metabolic Brain Disease",17, 4,4,1,2,3,1,8
2002,"Hyperammonemia in carnitine-deficient adult JVS mice caused by starvation","Li M.X., Kobayashi K., Horiuchi M., Jalil Md.A., Yoshida G., Saheki T.",08857490,"Metabolic Brain Disease",17, 4,2,0,0,0,0,2
2002,"One method of super-resolution image rebuilding using multi-images of half pixel offset","Huang Z.-H., Cai H.-Y., Li H.-Q., Xia J.-S., Li M.",10021582,"Guangxue Jishu/Optical Technique",28, 5,0,0,0,0,0,0
2002,"Elastic modulus measurements of human liver and correlation with pathology","Yeh W.-C., Li P.-C., Jeng Y.-M., Hsu H.-C., Kuo P.-L., Li M.-L., Yang P.-M., Po H.L.",03015629,"Ultrasound in Medicine and Biology",28, 4,29,14,15,29,10,68
2002,"Expression of three mitochondrial solute carriers, citrin, aralar1 and ornithine transporter, in relation to urea cycle in mice","Begum L., Saheki T., Jalil Md.Abdul, Kobayashi K., Iijima M., Li M.X., Yasuda T., Horiuchi M., Del Arco A., Satrustegui J.",01674781,"Biochimica et Biophysica Acta - Gene Structure and Expression",1574, 3,14,6,2,8,2,24
2002,"One method of super-resolution position measurement for uniform circle objects by video images","Huang Z.-H., Li M., Cai H.-Y., Li H.-Q.",10021582,"Guangxue Jishu/Optical Technique",28, 2,0,0,0,0,0,0
2002,"Increased insulin sensitivity despite lipodystrophy in Crebbp heterozygous mice","Yamauchi T., Akanuma Y., Nagai R., Kimura S., Saheki T., Nakazato M., Naitoh T., Yamamura K., Kadowaki T., Oike Y., Kamon J., Waki H., Komeda K., Tsuchida A., Date Y., Li M.-X., Miki H.",10614036,"Nature Genetics",30, 2,46,9,2,11,5,62
2001,"Young's modulus measurements of human liver and correlation with pathological findings","Yeh W.-C., Jeng Y.-M., Hsu H.-C., Kuo P.-L., Li M.-L., Yang P.-M., Lee P.H., Li P.-C.",10510117,"Proceedings of the IEEE Ultrasonics Symposium",2, ,1,0,1,1,0,2
2001,"Elastic properties of tendon measured by two different approaches","Kuo P.-L., Li P.-C., Li M.-L.",03015629,"Ultrasound in Medicine and Biology",27, 9,6,2,3,5,1,12
2000,"Antagonizing effect of AP-1 on glucocorticoid induction of urea cycle enzymes: A study of hyperammonemia in carnitine- deficient, juvenile visceral steatosis mice","Saheki T., Li M.X., Kobayashi K.",10967192,"Molecular Genetics and Metabolism",71, 4,8,0,0,0,0,8
2000,"Identification of two novel mutations in the SLC25A13 gene and detection of seven mutations in 102 patients with adult-onset type II citrullinemia","Yasuda T., Kondo I., Saheki T., Yamaguchi N., Kobayashi K., Nishi I., Horinouchi H., Jalil Md.A., Li M.X., Ushikai M., Iijima M.",03406717,"Human Genetics",107, 6,45,7,5,12,3,60
1999,"Aberrations of ammonia metabolism in ornithine carbamoyltransferase-deficient spf-ash mice and their prevention by treatment with urea cycle intermediate amino acids and an ornithine aminotransferase inactivator","Li M.X., Nakajima T., Fukushige T., Kobayashi K., Seiler N., Saheki T.",09254439,"Biochimica et Biophysica Acta - Molecular Basis of Disease",1455, 1,5,1,0,1,0,6
1999,"Leukemia inhibitory factor and its receptor promote adipocyte differentiation via the mitogen-activated protein kinase cascade","Aubert J., Smith A.G., Ailhaud G., Dani C., Dessolin S., Belmonte N., Li M., McKenzie F.R., Staccini L., Villageois P., Barhanin B., Vernallis A.",00219258,"Journal of Biological Chemistry",274, 35,54,2,1,3,1,58
1998,"Paracrine induction of stem cell renewal by LIF-deficient cells: A new ES cell regulatory pathway","Dani C., Nichols J., Smith A., Chambers I., Johnstone S., Robertson M., Ebrahimi B., Saito M., Taga T., Li M., Burdon T.",00121606,"Developmental Biology",203, 1,58,3,5,8,5,71
1998,"Generation of purified neural precursors from embryonic stem cells by lineage selection","Li M., Pevny L., Lovell-Badge R., Smith A.",09609822,"Current Biology",8, 17,205,25,20,45,12,262
1997,"Structure of the mouse Leukaemia Inhibitory Factor Receptor gene: Regulated expression of mRNA encoding a soluble receptor isoform from an alternative 5? untranslated region","Chambers I., Cozens A., Broadbent J., Robertson M., Lee M., Li M., Smith A.",02646021,"Biochemical Journal",328, 3,12,1,1,2,0,14
1995,"Essential function of LIF receptor in motor neurons","Li M., Sendtner M., Smith A.",00280836,"Nature",378, 6558,174,7,10,17,5,196
