1990,"Why the long latent period?","Bangham C.R.M., McMichael A.J.",00280836,"Nature",348, 6300,1,0,0,0,0,1
1990,"HIV infection. Why the long latent period?","Bangham C.R., McMichael A.J.",00280836,"Nature",348, 6300,0,0,0,0,0,0
1990,"Nosing ahead in the cold war","Bangham C.R.M., McMichael A.J.",00280836,"Nature",344, 6261,0,0,0,0,0,0
1990,"Sequence variants of human T-cell lymphotropic virus type I from patients with tropical spastic paraparesis and adult T-cell leukemia do not distinguish neurological from leukemic isolates","Daenke S., Nightingale S., Cruickshank J.K., Bangham C.R.M.",0022538X,"Journal of Virology",64, 3,60,2,0,2,0,62
1989,"Recognition of respiratory syncytial virus fusion protein by mouse cytotoxic T cell clones and a human cytotoxic T cell line","Cannon M.J., Bangham C.R.M.",00221317,"Journal of General Virology",70, 1,11,1,0,1,0,12
1989,"PCR analysis of DNA from multiple sclerosis patients for the presence of HTLV-I (I)","Bangham C.R.M., Nightingale S., Cruickshank J.K., Daenke S.",00368075,"Science",246, 4931,3,0,1,1,0,4
1988,"Enzymatic amplification of exogenous and endogenous retroviral sequences from DNA of patients with tropical spastic paraparesis.","Bangham C.R., Daenke S., Phillips R.E., Cruickshank J.K., Bell J.I.",02614189,"EMBO Journal",7, 13,12,0,0,0,0,12
1988,"An interactive computer program for the analysis of HLA class II restriction fragment patterns","Bangham C.R.M., Bushell A., Wood K.J., Morris P.J.",01988859,"Human Immunology",21, 2,0,0,0,0,0,0
1987,"Cell-mediated cytotoxic response to respiratory syncytial virus in infants with bronchiolitis","Isaacs D., Bangham C.R.M., McMichael A.J.",01406736,"Lancet",2, 8562,57,3,4,7,0,64
1986,"Human and murine cytotoxic T cells specific to respiratory syncytial virus recognize the viral nucleoprotein (N), but not the major glycoprotein (G), expressed by vaccinia virus recombinants","Bangham C.R.M., Openshaw P.J.M., Ball L.A.",00221767,"Journal of Immunology",137, 12,49,5,4,9,2,60
1986,"Specific human cytotoxic T cells recognize B-cell lines persistently infected with respiratory syncytial virus","Bangham C.R.M., McMichael A.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",83, 23,29,0,2,2,3,34
1986,"Passively acquired antibodies to respiratory syncytial virus impair the secondary cytotoxic T-cell response in the neonatal mouse","Bangham C.R.M.",00192805,"Immunology",59, 1,16,0,0,0,0,16
1986,"Murine cytotoxic T cells specific to respiratory syncytial virus recognize different antigenic subtypes of the virus","Bangham C.R.M., Askonas B.A.",00221317,"Journal of General Virology",67, 4,5,1,0,1,0,6
1985,"Cytotoxic T-cell response to respiratory syncytial virus in mice","Bangham C.R.M., Cannon M.J., Karzon D.T., Askonas B.A.",0022538X,"Journal of Virology",56, 1,29,2,1,3,1,33
1981,"The prevalence of immediate positive skin tests in Nepalese children","Hope R.A., Bangham C.R.M.",00099090,"Clinical Allergy",11, 3,4,0,0,0,0,4
1981,"Exercise-induced asthma in Nepalese children","Bangham C.R.M., Hope R.A.",00099090,"Clinical Allergy",11, 3,1,0,0,0,0,1
1980,"Genetic polymorphisms in isolated Sherpa populations of Nepal","Bangham C.R.M., Howarth S.E.",00029483,"American Journal of Physical Anthropology",53, 3,2,1,0,1,0,3
1980,"Fertility of Nepalese Sherpas at moderate altitudes: Comparison with high-altitude data","Bangham C.R.M., Sacherer J.M.",03014460,"Annals of Human Biology",7, 4,5,0,0,0,0,5
1978,"Effects of high altitude on endocrine function in the Sherpas of Nepal","Bangham C.R.M., Hackett P.H.",00220795,"Journal of Endocrinology",79, 1,3,0,0,0,0,3
1977,"Ventilatory capacity in healthy Neplasese [proceedings].","Bangham C.R., Veale K.E.",00223751,"Journal of Physiology",265, 1,1,0,0,0,0,1
