,"This is a citation overview for a set of 159 documents.",,,,,,,,,,,,
1996,"Epitope analysis of the Goodpasture antigen using a resonant mirror biosensor","Levy J.B., Turner A.N., George A.J.T., Pusey C.D.",00099104,"Clinical and Experimental Immunology",106, 1,13,0,0,1,1,0,14
1996,"Thymic involution with ageing: Obsolescence or good housekeeping?","George A.J.T., Ritter M.A.",01675699,"Immunology Today",17, 6,165,8,6,4,18,0,183
1996,"Exploring and exploiting the antibody and Ig superfamily combining sites.","George A., Huston J.S., Haber E.",10870156,"Nature biotechnology",14, 5,3,0,1,0,1,0,4
1996,"The kinetics of MHC class I and class II expression in rat renal allografts: In vivo localization with radiolabeled antibodies","Heelan B.T., Thompson M., Mccormack A., Peters A.M., Batchelor J.R., George A.J.T.",00411337,"Transplantation",61, 8,4,0,0,0,0,0,4
1996,"Blood contact activation: Pathophysiological effects and therapeutic approaches","Hornick P., George A.",02676591,"Perfusion",11, 1,23,0,0,0,0,0,23
1996,"Adenovirus-mediated gene delivery to the corneal endothelium","Larkin D.F.P., Oral H.B., Ring C.J.A., Lemoine N.R., George A.J.T.",00411337,"Transplantation",61, 3,96,2,2,1,5,0,101
1996,"Adenovirus - mediated gene transfer to human cornea","Larkin D.F.P., Oral H.B., George A.J.T.",01460404,"Investigative Ophthalmology and Visual Science",37, 3,0,0,0,0,0,0,0
1996,"Advances in antibody engineering","George A.J.T., Epenetos A.A.",13543776,"Expert Opinion on Therapeutic Patents",6, 5,3,0,0,0,0,0,3
1996,"Erratum: Radiometal labeling of recombinant proteins by a genetically engineered minimal chelation site: Technetium-99m coordination by single- chain Fv antibody fusion proteins through a C-terminal cysteinyl peptide (Proceedings of the National Academy of Sciences of the United States of America (August 29, 1995) 92:18 (8358-8362))","George A.J.T., Peters A.M., Huston J.S., Jamar F., Tai M.-S., Heelan B.T., Adams G.P., McCartney J.E., Houston L.L., Weiner L.M., Oppermann H.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",93, 18,1,0,0,0,0,0,1
1995,"Radiometal labeling of recombinant proteins by a genetically engineered minimal chelation site: Technetium-99m coordination by single-chain Fv antibody fusion proteins through a C-terminal cysteinyl peptide","George A.J.T., Peters A.M., Huston J.S., Jamar F., Tai M.-S., Heelan B.T., Adams G.P., McCartney J.E., Houston L.L., Weiner L.M., Oppermann H.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",92, 18,55,2,2,0,4,0,59
1995,"Measurement of kinetic binding constants of a panel of anti-saporin antibodies using a resonant mirror biosensor","George A.J.T., French R.R., Glennie M.J.",00221759,"Journal of Immunological Methods",183, 1,83,2,0,0,2,0,85
1995,"Redirection of cellular cytotoxicity - A two-step approach using recombinant single-chain Fv molecules","George A.J.T., Titus J.A., Jost C.R., Kurucz I., Perez P., Andrew S.M., Nicholis P.J., Huston J.S., Segal D.M.",01634992,"Cell Biophysics",26, 3,2,0,0,0,0,0,2
1995,"Therapeutic monoclonals","Boleti E., George A.J.T., Epenetos A.A.",03005127,"Biochemical Society Transactions",23, 4,0,0,0,0,0,0,0
1995,"Delivery of the ribosome-inactivating protein, gelonin, to lymphoma cells via CD22 and CD38 using bispecific antibodies","French R.R., Penney C.A., Browning A.C., Stirpe F., George A.J.T., Glennie M.J.",00070920,"British Journal of Cancer",71, 5,22,0,1,0,1,0,23
1995,"Construction, expression and characterisation of a single chain anti-tumour antibody (scFv)-IL-2 fusion protein","Boleti E., Deonarain M.P., Spooner R.A., Smith A.J., Epenetos A.A., George A.J.T.",09237534,"Annals of Oncology",6, 9,9,0,0,0,0,0,9
1995,"Disease susceptibility, transplantation and the MHC","George A.J.T., Ritter M.A., Lechler R.I.",01675699,"Immunology Today",16, 5,8,1,0,0,1,0,9
1995,"The glycophosphatidylinositol anchor affects the conformation of Thy-1 protein","Barboni E., Pliego Rivero B., George A.J.T., Martin S.R., Renouf D.V., Hounsell E.F., Barber P.C., Morris R.J.",00219533,"Journal of Cell Science",108, 2,38,4,0,0,4,0,42
1994,"Applications of monoclonal antibodies in clinical oncology","George A.J.T., Spooner R.A., Epenetos A.A.",14714906,"Trends in Immunology",15, 12,0,0,0,0,0,0,0
1994,"Applications of monoclonal antibodies in clinical oncology","George A.J.T., Spooner R.A., Epenetos A.A.",01675699,"Immunology Today",15, 12,16,0,1,0,1,0,17
1994,"Mammalian expression and secretion of functional single-chain Fv molecules","Jost C.R., Kurucz I., Jacobus C.M., Titus J.A., George A.J.T., Segal D.M.",00219258,"Journal of Biological Chemistry",269, 42,37,1,0,1,2,0,39
1994,"Redirection of T cell-mediated cytotoxicity by a recombinant single-chain Fv molecule","George A.J.T., Titus J.A., Jost C.R., Kurucz I., Perez P., Andrew S.M., Nicholls P.J., Huston J.S., Segal D.M.",00221767,"Journal of Immunology",152, 4,34,2,0,0,2,0,36
1994,"Surface-bound cytokines - A possible effector mechanism in bacterial immunity? [1]","George A.J.T.",01675699,"Immunology Today",15, 2,7,0,0,0,0,0,7
1994,"Surface-bound cytokines - a possible effector mechanism in bacterial immunity?","George A.J.T.",14714906,"Trends in Immunology",15, 2,0,0,0,0,0,0,0
1994,"Antibody engineering","George A.J.T.",01609327,"Endeavour",18, 1,1,0,0,0,0,0,1
1993,"A bacterially expressed single-chain Fv construct from the 2B4 T-cell receptor","Kurucz I., Jost C.R., George A.J.T., Andrew S.M., Segal D.M.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",90, 9,37,0,0,0,0,0,37
1992,"Targeting of anti-tumor responses with bispecific antibodies","Segal D.M., Qian J.-H., Mezzanzanica D., Garrido M.A., Titus J.A., Andrew S.M., George A.J.T., Jost C.R., Perez P., Wunderlich J.R.",01712985,"Immunobiology",185, 2-4,9,0,0,0,0,0,9
1992,"Targeted cytokine production","Segal D.M., Qian J.-H., Titus J.A., Moreno M.B., George A.J.T., Jost C.R., Kurucz I., El-Gamil M., Wunderlich J.R.",00207136,"International Journal of Cancer",, 7,3,0,0,0,0,0,3
1991,"Characterization of a new monoclonal anti-Fc?RII antibody, AT10, and its incorporation into a bispecific F(ab')2 derivative for recruitment of cytotoxic effectors","Greenman J., Tutt A.L., George A.J.T., Pulford K.A.F., Stevenson G.T., Glennie M.J.",01615890,"Molecular Immunology",28, 11,31,1,2,0,3,0,34
1991,"Characterisation of a light chain loss variant of the BCL1 lymphoma","George A.J.T., Foreman R.C., Stevenson F.K.",01615890,"Molecular Immunology",28, 7,2,0,0,0,0,0,2
1991,"Monoclonal antibodies raised against the idiotype of the murine B cell lymphoma, BCL1 act primarily with heavy chain determinants","George A.J.T., McBride H.M., Glennie M.J., Smith L.J., Stevenson F.K.",0272457X,"Hybridoma",10, 2,13,0,0,0,0,0,13
1991,"Idiotypic vaccination against B-cell lymphoma leads to dormant tumour","Dyke R.J., McBride H., George A.J.T., Hamblin T.J., Stevenson F.K.",00088749,"Cellular Immunology",132, 1,20,0,0,0,0,0,20
1991,"Intra-thecal treatment of leptomeningeal lymphoma with immunotoxin","Urch C.E., George A.J.T., Stevenson G.T., Bolognesi A., Stirpe F., Weller R., Glennie M.J.",00207136,"International Journal of Cancer",47, 6,9,0,0,0,0,0,9
1991,"Regulation of the B cell response by cytokines","George A.J.T.",09553886,"Transfusion Science",12, 1-2,0,0,0,0,0,0,0
1990,"Humoral effector mechanisms in the immunity to cancer","George A.J.T., Stevenson F.K.",14714906,"Trends in Immunology",11, C,0,0,0,0,0,0,0
1990,"Recognition of a B cell lymphoma by anti-idiotypic T cells","Wilson A., George A.J.T., King C.A., Stevenson F.K.",00221767,"Journal of Immunology",145, 11,25,0,0,0,0,0,25
1990,"Humoral effector mechanisms in the immunity to cancer","George A.J.T., Stevenson F.K.",01674919,"Immunology Today",11, 10,0,0,0,0,0,0,0
1989,"Prospects for the treatment of B cell tumors using idiotypic vaccination.","George A.J., Stevenson F.K.",08830185,"International reviews of immunology",4, 4,31,1,1,0,2,0,33
1989,"Anti-idiotypic therapy of leukemias and lymphomas","Stevenson F.K., George A.J.T., Glennie M.J.",,"Chemical Immunology",48, ,21,0,2,0,2,0,23
1988,"Idiotype vaccination leads to the emergence of a stable surface Ig-negative variant of the mouse lymphoma BCL1, with different growth characteristics","George A.J.T., Spellerberg M.B., Stevenson F.K.",00221767,"Journal of Immunology",140, 5,9,0,1,0,1,0,10
1988,"Idiotypic vaccination as a treatment for a B cell lymphoma","George A.J.T., Folkard S.G., Hamblin T.J., Stevenson F.K.",00221767,"Journal of Immunology",141, 6,79,0,2,0,2,0,81
1987,"Involvement of innate and induced anti-idiotypic mechanisms in suppression of B cell tumors.","Stevenson F.K., George A.J., Tutt A.L., Glennie M.J., Stevenson G.T.",00770760,"Monographs in allergy",22, ,0,0,0,0,0,0,0
1987,"Anti-idiotypic mechanisms involved in suppression of a mouse B cell lymphoma, BCL1","George A.J.T., Tutt A.L., Stevenson F.K.",00221767,"Journal of Immunology",138, 2,87,0,1,2,3,0,90
1986,"Analysis of soluble HLA Class II antigenic material in patients with immunological diseases using monoclonal antibodies","Stevenson F.K., George A.J.T., Walters M.T., Hamblin T.J.",00221759,"Journal of Immunological Methods",86, 2,11,1,0,0,1,0,12
