,"This is a citation overview for a set of 142 documents.",,,,,,,,,,,
1991,"An in situ hybridization, molecular biological and immunohistochemical study of hepatitis delta virus in woodchucks","Dourakis S., Karayiannis P., Goldin R., Taylor M., Monjardino J., Thomas H.C.",02709139,"Hepatology",14, 3,1,0,0,0,0,1
1991,"Surgical pathology of the liver in HIV infection","Wilkins M.J., Lindley R., Dourakis S.P., Goldin R.D.",03090167,"Histopathology",18, 5,16,0,1,1,2,19
1991,"Expression of the terminal protein region of hepatitis B virus inhibits cellular responses to interferons ? and ? and double-stranded RNA","Foster G.R., Ackrill A.M., Goldin R.D., Kerr I.M., Thomas H.C., Stark G.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",88, 7,68,2,1,3,1,72
1991,"Disseminated Pneumocystis carinii infection in AIDS","Coker R.J., Harris J.R.W., Clark D., Claydon E.L., Gompels M., Ainsworth J.G., Lucas S.B., Miller R., Goldin R.D.F., Pinching A.J.",00219746,"Journal of Clinical Pathology",44, 10,7,0,0,0,0,7
1991,"Genetically engineered molecular probes in the study of the natural history of chronic delta hepatitis.","Monjardino J., Saldanha J., Goldin R., Thomas H.C.",03617742,"Progress in clinical and biological research",364, ,0,0,0,0,0,0
1991,"Liver damage in long-term anticonvulsant therapy: A serological and histological study","Foster G.R., Goldin R.D., Freeth C.J., Nieman E., Oliveira D.B.G.",00335622,"Quarterly Journal of Medicine",79, 288,1,1,0,1,0,2
1990,"Immunization of woodchucks with recombinant hepatitis delta antigen does not protect against hepatitis delta virus infection","Karayiannis P., Saldanha J., Monjardino J., Goldin R., Main J., Luther S., Easton M., Ponzetto A., Thomas H.C.",02709139,"Hepatology",12, 5,11,0,0,0,1,12
1990,"Hepatitis delta virus infection in human immunodeficiency virus-positive patients (I)","Goldin R., Saldanha J., Thomas H.",02709139,"Hepatology",11, 5,0,0,0,0,0,0
1990,"Cloning and expression of an immunodominant region of the hepatitis delta antigen","Saldanha J., Homer E., Goldin R., Thomas H.C., Monjardino J.",00221317,"Journal of General Virology",71, 2,2,0,2,2,1,5
1990,"Tuberculosis presenting as jaundice","Thomas M.R., Goldin R.D.",00070947,"British Journal of Clinical Practice",44, 4,0,0,0,0,0,0
1990,"Aerosolised pentamidine","Jenkins R.E., Goldin R.D., Lindley R.P., Pinching A.J.",01406736,"Lancet",335, 8681,0,0,0,0,0,0
1990,"Protracted enteric cryptosporidial infection in selective immunoglobulin A and saccharomyces opsonin deficiencies","Jacyna M.R., Parkin J., Goldin R., Baron J.H.",00175749,"Gut",31, 6,10,0,1,1,1,12
1990,"In-vitro production of cytokines in serum (II)","Goldin R.D., Hunt N.C.A.",01406736,"Lancet",336, 8716,0,0,0,0,0,0
1990,"Focal nodular hyperplasia of the liver associated with intracranial vascular malformations","Goldin R.D., Rose D.S.C.",00175749,"Gut",31, 5,3,1,0,1,0,4
1990,"Histological and immunohistochemical study of hepatitis B virus in human immunodeficiency virus infection","Goldin R.D., Fish D.E., Hay A., Waters J.A., McGarvey M.J., Main J., Thomas H.C.",00219746,"Journal of Clinical Pathology",43, 3,29,2,0,2,1,32
1989,"Iron deposition in liver in zidovudine-related transfusion-dependent anaemia","Lindley R., Parkin J., Durakis S., Goldin R.",01406736,"Lancet",2, 8664,4,0,0,0,0,4
1989,"Painful bladder syndrome - A clinical and immunopathological study","Witherow O'N. R., Gillespie L., McMullen L., Goldin R.D., Walker M.M.",00071331,"British Journal of Urology",64, 2,5,1,0,1,0,6
1989,"Serum F protein: A new sensitive and specific test of hepatocellular damage","Foster G.R., Goldin R.D., Oliveira D.B.G.",00098981,"Clinica Chimica Acta",184, 1,2,1,1,2,0,4
1987,"Diagnosis of lung disease in acquired immune deficiency syndrome: Biopsy or cytology and implications for management","Francis N.D., Goldin R.D., Forster S.M., Cook H.T., Coleman D.V., Shaw R., Pinching A.J., Boylston A.W.",00219746,"Journal of Clinical Pathology",40, 11,4,0,0,0,0,4
1987,"Hepatotoxicity of ethanol in mice","Goldin R.D., Wickramasinghe S.N.",00071021,"British Journal of Experimental Pathology",68, 6,4,1,0,1,0,5
1987,"Biopsy pathology of acquired immune deficiency syndrome (AIDS)","Boylston A.W., Cook H.T., Francis N.D., Goldin R.D.",00219746,"Journal of Clinical Pathology",40, 1,5,0,0,0,0,5
1986,"IgA deposition in alcoholic liver disease","Goldin R.D., Cattle S., Boylston A.W.",00219746,"Journal of Clinical Pathology",39, 11,2,0,0,0,0,2
1985,"Malaria immunization - A Zimbabwean perspective","Goldin R.D., Flegg P.J.",00089176,"Central African Journal of Medicine",31, 2,0,0,0,0,0,0
1985,"Quantitative relationship between T3 and the T-cell antigen receptor on a human leukaemic line","Goldin R.D., Boulton R.A., Boylston A.W.",00192805,"Immunology",56, 2,0,0,0,0,0,0
1984,"A human T cell tumor which expresses the putative T cell antigen receptor","Boylston A.W., Goldin R.D., Moore C.S.",00142980,"European Journal of Immunology",14, 3,0,0,0,0,0,0
