2000,Functional outcome after restorative panproctocolectomy for ulcerative colitis decreases an otherwise enhanced quality of life,"O'Bichere A., Wilkinson K., Rumbles S., Norton C., Green C., Phillips R.K.S.",71323,British Journal of Surgery,87,6,11,1,1,1,3,0,14
2000,"The effect of celecoxib, a cyclooxygenase-2 inhibitor, in familial adenomatous polyposis","Steinbach G., Lynch P.M., Phillips R.K.S., Wallace M.H., Hawk E., Gordon G.B., Wakabayashi N., Saunders B., Shen Y., Fujimura T., Su L.-K., Levin B., Godio L., Patterson S., Rodriguez-Bigas M.A., Jester S.L., King K.L., Schumacher M., Abbruzzese J., DuBois R.N., Hittelman W.N., Zimmerman S., Sherman J.W., Kelloff G.",284793,New England Journal of Medicine,342,26,1411,89,61,23,173,0,1584
2000,Analysis of genetic and phenotypic heterogeneity in juvenile polyposis,"Woodford-Richens K., Tomlinson P.M.I., Bevan S., Houlston R.S., Churchman M., Dowling B., Jones D., Norbury C.G., Hodgson S.V., Desai D., Neale K., Phillips R.K.S., Young J., Leggett B., Dunlop M., Rozen P., Eng C., Markie D., Sheridan E., Iwama T., Eccles D., Smith G.T., Kim J.C., Kim K.M., Sampson J.R., Tejpar S., Bodmer W.F.",175749,Gut,46,5,54,5,4,0,9,0,63
2000,Desmoids in familial adenomatous polyposis are monoclonal proliferations,"Middleton S.B., Frayling I.M., Phillips R.K.S.",70920,British Journal of Cancer,82,4,21,1,0,1,2,0,23
2000,Is it really not familial adenomatous polyposis? [1],"Clark S.K., Middleton S.B., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,1,3,0,1,0,1,0,4
2000,Randomized controlled trial of topical phenylephrine in the treatment of faecal incontinence,"Carapeti E.A., Kamm M.A., Phillips R.K.S.",71323,British Journal of Surgery,87,1,44,3,3,1,7,0,51
2000,Topical diltiazem and bethanechol decrease anal sphincter pressure and heal anal fissures without side effects,"Carapeti E.A., Kamm M.A., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,43,10,68,6,4,1,11,0,79
1999,Guidelines for the surveillance and management of familial adenomatous polyposis (FAP): A world wide survey among 41 registries,"Vasen H.F.A., Bulow S., Jarvinen H., Church J., Caspari R., Friedl W., Lamberti Ch., Slors J., Tsan Yuen S., Cohen Z., Gallinger S., Babat B., Berk T., Haites N., Ward A., Knight N., Leggett B., Givel J.C., Delarive J., Bertario L., Winde G., Iwama T., Leong A., Seow-Choen F., Itoh H., Ho J., Bulow S., Leite J.S., Bertagnoli M., Baba S., Moeslein G., Van Stolk R., Colins B., Macrae F., Menko F.M., Mathus-Vliegen L., Rodriguez-Bigas M., Fausa O., Park J.G., Chalters R.C., Giardello F., Keenan R., Bisgaard M.L., Mullhaupt E., Phillips R., Neale K., Halvorsen J.F., Olschwang S., Baron-Hay G.",14628910,Colorectal Disease,1,4,20,1,1,1,3,0,23
1999,Topical diltiazem and bethanechol decrease anal sphincter pressure without side effects,"Carapeti E.A., Kamm M.A., Evans B.K., Phillips R.K.S.",175749,Gut,45,5,52,3,3,1,7,0,59
1999,Desmoid tumours complicating familial adenomatous polyposis,"Clark S.K., Neale K.F., Landgrebe J.C., Phillips R.K.S.",71323,British Journal of Surgery,86,9,82,15,10,8,33,0,115
1999,"Screening SMAD1, SMAD2, SMAD3, and SMAD5 for germline mutations in juvenile polyposis syndrome","Bevan S., Woodford-Richens K., Rozen P., Eng C., Young J., Dunlop M., Neale K., Phillips R., Markie D., Rodriguez-Bigas M., Leggett B., Sheridan E., Hodgson S., Iwama T., Eccles D., Bodmer W., Houlston R., Tomlinson I.",175749,Gut,45,3,45,0,0,0,0,0,45
1999,The type of somatic mutation at APC in familial adenomatous polyposis is determined by the site of the germline mutation: A new facet to Knudson's 'two-hit' hypothesis,"Lamlum H., Payne S., Roylance R., Gorman P., Sheer D., Neale K., Phillips R., Talbot I., Bodmer W., Tomlinson I., Ilyas M., Rowan A., Clark S., Johnson V., Bell J., Frayling I., Efstathiou J., Pack K.",10788956,Nature Medicine,5,9,160,8,8,4,20,0,180
1999,Attenuated adenomatous polyposis coli: The role of ascertainment bias through failure to dyes-pray at colonoscopy,"Wallace M.H., Frayling I.M., Clark S.K., Neale K., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,42,8,21,1,3,1,5,0,26
1999,Preventative strategies for periampullary tumours in FAP,"Wallace M.H., Phillips R.K.S.",9237534,Annals of Oncology,10,4,13,0,0,0,0,0,13
1999,Randomized trial of open versus closed day-case haemorrhoidectomy,"Carapeti E.A., Kamm M.A., McDonald P.J., Chadwick S.J.D., Phillips R.K.S.",71323,British Journal of Surgery,86,5,46,3,2,0,5,0,51
1999,"Randomised controlled trial shows that glyceryl trinitrate heals anal fissures, higher doses are not more effective, and there is a high recurrence rate","Carapeti E.A., Kamm M.A., McDonald P.J., Chadwick S.J.D., Melville D., Phillips R.K.S.",175749,Gut,44,5,134,6,5,1,12,0,146
1999,Topical phenylephrine increases anal sphincter resting pressure,"Carapeti E.A., Kamm M.A., Evans B.K., Phillips R.K.S.",71323,British Journal of Surgery,86,2,27,1,1,0,2,0,29
1999,Relationship between anatomic and symptomatic long-term results after rectocele repair for impaired defecation,"Van Laarhoven C.J.H.M., Kamm M.A., Bartram C.I., Halligan S., Hawley P.R., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,42,2,52,4,3,2,9,0,61
1999,Mutations and impaired function of LKB1 in familial and non-familial Peutz-Jeghers syndrome and a sporadic testicular cancer,"Ylikorkala A., Markie D., Neale K., Phillips R., Zauber P., Twama T., Sampson J., Jarvinen H., Makela T.P., Aaltonen L.A., Avizienyte E., Tomlinson I.P.M., Tiainen M., Roth S., Loukola A., Hemminki A., Johansson M., Sistonen P.",9646906,Human Molecular Genetics,8,1,94,4,5,0,9,0,103
1998,"Cytogenetics and the surgeon: An invaluable tool in diagnosis, prognosis and counselling of patients with solid tumours [2]","Phillips R.K.S., Clark S.K.",71323,British Journal of Surgery,85,12,0,0,0,0,0,0,0
1998,Botulinum toxin promoted healing and relieved symptoms of chronic anal fissure: Commentary,Phillips R.K.S.,175749,Gut,43,5,0,0,0,0,0,0,0
1998,Labial fat pad grafts (modified Martius graft) in complex perianal fistulas,"Pinedo G., Phillips R.",358843,Annals of the Royal College of Surgeons of England,80,6,11,1,1,1,3,0,14
1998,"Mutations in DPC4 (SMAD4) cause juvenile polyposis syndrome, but only account for a minority of cases","Houlston R., Bevan S., Williams A., Young J., Dunlop M., Rozen P., Eng C., Markie D., Woodford-Richens K., Rodriguez-Bigas M.A., Leggett B., Neale K., Phillips R., Sheridan E., Hodgson S., Iwama T., Eccles D., Bodmer W., Tomlinson I.",9646906,Human Molecular Genetics,7,12,64,2,1,1,4,0,68
1998,Ileal pouch-anal anastomosis for Crohn's disease,Phillips R.K.S.,175749,Gut,43,3,17,0,0,0,0,0,17
1998,Lack of telomerase in desmoids occurring sporadically and in association with familial adenomatous polyposis,"Scates D.K., Clark S.K., Phillips R.K.S., Venitt S.",71323,British Journal of Surgery,85,7,14,1,0,0,1,0,15
1998,Identification and progression of a desmoid precursor lesion in patients with familial adenomatous polyposis,"Clark S.K., Johnson Smith T.G.P., Katz D.E., Reznek R.H., Phillips R.K.S.",71323,British Journal of Surgery,85,7,30,3,1,1,5,0,35
1998,Upper gastrointestinal disease in patients with familial adenomatous polyposis,"Wallace M.H., Phillips R.K.S.",71323,British Journal of Surgery,85,6,68,6,2,0,8,0,76
1998,A survey of phenotypic features in juvenile polyposis,"Desai D.C., Murday V., Phillips R.K.S., Neale K.F., Milla P., Hodgson S.V.",222593,Journal of Medical Genetics,35,6,42,3,2,0,5,0,47
1998,Surveillance of the duodenum in patients with familial adenomatous polyposis [5] (multiple letters),"Spigelman A., Phillips R., Vasen H.F.A.",175749,Gut,42,1,2,0,0,0,0,0,2
1998,"Peutz-Jeghers disease: Most, but not all, families are compatible with linkage to 19p13.3","Olschwang S., Markie D., Seal S., Neale K., Phillips R., Cottrell S., Ellis L., Hodgson S., Zauber P., Spigelman A., Iwama T., Loff S., McKeown C., Marchese C., Sampson J., Davies S., Talbot I., Wyke J., Thomas G., Bodmer W., Hemminki A., Avizienyte E., De La Chapelle A., Aaltonen L., Stratton M., Houlston R., Tomlinson I.",222593,Journal of Medical Genetics,35,1,63,3,2,0,5,0,68
1998,Double-blind randomised controlled trial of effect of metronidazole on pain after day-case haemorrhoidectomy,"Carapeti E.A., Kamm M.A., McDonald P.J., Phillips R.K.S.",1406736,Lancet,351,9097,101,6,5,1,12,0,113
1997,Sphincteroplasty for incontinence after surgery for idiopathic fistula in ano,"Engel A.F., Lunniss P.J., Kamm M.A., Phillips R.K.S.",1791958,International Journal of Colorectal Disease,12,6,7,1,0,0,1,0,8
1997,Magnetic resonance imaging of the pelvic floor in patients with obstructed defaecation,"Healy J.C., Halligan S., Reznek R.H., Watson S., Bartram C.I., Kamm M.A., Phillips R.K.S., Armstrong P.",71323,British Journal of Surgery,84,11,38,1,0,0,1,0,39
1997,Exclusion of PTEN and 10q22-24 as the susceptibility locus for juvenile polyposis syndrome,"Marsh D.J., Bodmer W.F., Cottrell S.E., Dunlop M.G., Eccles D., Hodgson S.V., Jarvinen H., Kellokumpu I., Markie D., Neale K., Phillips R., Roth S., Rozen P., Syngal S., Vijg J., Tomlinson I.P.M., Aaltonen L.A., Eng C., Lunetta K.L., Hemminki A., Dahia P.L.M., Sistonen P., Zheng Z., Caron S., Van Orsouw N.J.",85472,Cancer Research,57,22,68,1,1,0,2,0,70
1997,Modern treatment for internal haemorrhoids. Day surgery offers permanent cure.,"Carapeti E., Phillips R.K.",9598138,BMJ (Clinical research ed.),315,7112,0,0,0,0,0,0,0
1997,Dynamic MR imaging compared with evacuation proctography when evaluating anorectal configuration and pelvic floor movement,"Healy J.C., Halligan S., Reznek R.H., Watson S., Bartram C.I., Phillips R., Armstrong P.",0361803X,American Journal of Roentgenology,169,3,58,2,5,1,8,0,66
1997,The use of 32P-postlabelling in studies of the nature and origin of DNA adducts formed by bile from patients with familial adenomatous polyposis and from normal patients,"Scates D.K., Spigelman A.D., Phillips R.K.S., Venitt S.",275107,Mutation Research - Fundamental and Molecular Mechanisms of Mutagenesis,378, 1-2,8,0,0,0,0,0,8
1997,MR appearances of desmoid tumors in familiar adenomatous polyposis,"Healy J.C., Reznek R.H., Clark S.K., Phillips R.K.S., Armstrong P.",0361803X,American Journal of Roentgenology,169,2,35,6,6,1,13,0,48
1997,p53 and K-ras status in duodenal adenomas in familial adenomatous polyposis,"Kashiwagi H., Spigelman A.D., Talbot I.C., Debinski H.S., McKie A.B., Lemoine N.R., Phillips R.K.S.",71323,British Journal of Surgery,84,6,10,0,0,0,0,0,10
1997,Patterns of prolapse in women with symptoms of pelvic floor weakness: Assessment with MR imaging,"Healy J.C., Halligan S., Reznek R.H., Watson S., Phillips R.K.S., Armstrong P.",338419,Radiology,203,1,82,3,4,0,7,0,89
1997,Modern treatment for internal haemorrhoids (multiple letters) [4],"Carapeti E., Phillips R.K.S., Stonelake P.S., Hendrickse C.W., Pfenninger J.L.",9598146,British Medical Journal,315,7112,8,0,0,0,0,0,8
1996,A modifying locus for familial adenomatous polyposis may be present on chromosome lp35-p36,"Tomlinson I.P.M., Neale K., Talbot I.C., Spigelman A.D., Williams C.B., Phillips R.K.S., Bodmer W.F.",222593,Journal of Medical Genetics,33,4,51,1,1,0,2,0,53
1996,Desmoids in familial adenomatous polyposis,"Clark S.K., Phillips R.K.S.",71323,British Journal of Surgery,83,11,121,8,14,9,31,0,152
1996,Risk of extracolonic cancer in familial adenomatous polyposis,"Nugent K.P., Spigelman A.D., Phillips R.K.S.",71323,British Journal of Surgery,83,8,28,1,0,0,1,0,29
1996,"Transperineal repair of symptomatic rectocele with Marlex mesh: A clinical, physiological and radiologic assessment of treatment","Watson S.J., Loder P.B., Halligan S., Bartram C.I., Kamm M.A., Phillips R.K.S.",10727515,Journal of the American College of Surgeons,183,3,77,8,1,1,10,0,87
1996,Exceptions to the rule: individuals with FAP specific CHRPE and mutations in exon 6 of the APC gene.,"Pack K., Smith-Ravin I., Phillips R.K., Hodgson S.V.",99163,Clinical genetics,50,2,8,0,0,0,0,0,8
1996,The effect of the physico-chemical properties of suture materials and the surface structure on adherence of tumor cells | Vliv fyzikálne-chemických vlastností sicího materiálu a jeho povrchové struktury na adherenci nádorových bunek.,"Uff C.R., Yiu C.Y., Boulos P.B., Phillips R.K.",359351,Rozhledy v chirurgii : mesícník Ceskoslovenské chirurgické spolecnosti,75,7,0,0,0,0,0,0,0
1996,Can we safely delay or avoid prophylactic colectomy in familial adenomatous polyposis?,"Phillips R.K.S., Spigelman A.D.",71323,British Journal of Surgery,83,6,15,0,0,0,0,0,15
1996,Topical glyceryl trinitrate in the treatment of chronic anal fissure,"Watson S.J., Kamm M.A., Nicholls R.J., Phillips R.K.S.",71323,British Journal of Surgery,83,6,127,4,2,0,6,0,133
1996,Tissue prostaglandin levels in familial adenomatous polyposis patients treated with sulindac,"Nugent K.P., Spigelman A.D., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,39,6,39,0,0,0,0,0,39
1996,Colorectal polyp counts and cancer risk in familial adenomatous polyposis,"Debinski H.S., Love S., Spigelman A.D., Phillips R.K.S.",165085,Gastroenterology,110,4,54,5,7,2,14,0,68
1996,"Differences in the levels and pattern of DNA-adduct labelling in human cell lines MCL-5 and CCRF, proficient or deficient in carcinogen-metabolism, treated in vitro with bile from familial adenomatous polyposis patients and from unaffected controls","Scates D.K., Spigelman A.D., Phillips R.K.S., Venitt S.",1433334,Carcinogenesis,17,4,8,0,0,0,0,0,8
1996,Haemorrhoidectomy: State of the art | Hämorrhoidektomie: Gegenwärtiger stand,"Watson S.J., Phillips R.K.S.",94722,Chirurg,67,3,7,0,0,0,0,0,7
1996,Overexpression of p53 in duodenal tumours in patients with familial adenomatous polyposis,"Kashiwagi H., Spigelman A.D., Talbot I.C., Phillips R.K.S.",71323,British Journal of Surgery,83,2,19,0,1,0,1,0,20
1996,Caffeine phenotyping in patients with familial adenomatous polyposis may shed light on sporadic colon cancer and acetylator status [1],"Welfare M.R., Bassendine M.F., Welfare M.R., Daly A.K., Spigelman A.D., Phillips R.K.",175749,Gut,38,1,2,0,0,0,0,0,2
1995,Non-inflammatory rectovaginal fistula,"Watson S.J., Phillips R.K.S.",71323,British Journal of Surgery,82,12,29,0,0,0,0,0,29
1995,Intraoperative measurement of colonic anatomy and attachments with relevance to colonoscopy,"Saunders B.P., Phillips R.K.S., Williams C.B.",71323,British Journal of Surgery,82,11,12,0,2,0,2,0,14
1995,Minimally raised end colostomy,"Stephenson B.M., Myers C., Phillips R.K.S.",1791958,International Journal of Colorectal Disease,10,4,0,0,0,0,0,0,0
1995,A peroperative comparison of Western and Oriental colonic anatomy and mesenteric attachments,"Saunders B.P., Masaki T., Sawada T., Halligan S., Phillips R.K.S., Muto T., Williams C.B.",1791958,International Journal of Colorectal Disease,10,4,8,0,4,1,5,0,13
1995,Parastomal hernia: Local resiting and mesh repair,"Stephenson B.M., Phillips R.K.S.",71323,British Journal of Surgery,82,10,29,6,1,0,7,0,36
1995,The 554 ileostomy,"Hall C., Myers C., Phillips R.K.S.",71323,British Journal of Surgery,82,10,3,1,0,0,1,0,4
1995,Polyposis: The Peutz-Jeghers syndrome,"Spigelman A.D., Arese P., Phillips R.K.S.",71323,British Journal of Surgery,82,10,46,1,0,0,1,0,47
1995,Laparoscopic colonic surgery.,Phillips R.K.,71323,British Journal of Surgery,82,7,0,0,0,0,0,0,0
1995,Effect of sulindac on small polyps in familial adenomatous polyposis [2],"Debinski H.S., Trojan J., Nugent K.P., Spigelman A.D., Phillips R.K.S.",1406736,Lancet,345,8953,39,1,2,2,5,0,44
1995,Gender differences in incidence of idiopathic fistula-in-ano are not explained by circulating sex hormones,"Lumniss P.J., Jenkins P.J., Besser G.M., Perry L.A., Phillips R.K.S.",1791958,International Journal of Colorectal Disease,10,1,9,1,0,1,2,0,11
1995,Adjuvant radiotherapy and anastomosis in rectal cancer - Disturbing evidence from animal studies,"McCue J.L., Sheffield J.P., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,38,2,2,0,0,0,0,0,2
1995,Juvenile polyposis,"Desai D.C., Neale K.F., Talbot I.C., Hodgson S.V., Phillips R.K.S.",71323,British Journal of Surgery,82,1,75,3,3,0,6,0,81
1995,Persistence of idiopathic anal fistula may be related to epithelialization,"Lunniss P.J., Sheffield J.P., Talbot I.C., Thomson J.P.S., Phillips R.K.S.",71323,British Journal of Surgery,82,1,18,4,6,0,10,0,28
1995,Influence of soluble suture factors on in vitro macrophage function,"Uff C.R., Scott A.D., Graham Pockley A., Phillips R.K.S.",1429612,Biomaterials,16,5,22,4,4,0,8,0,30
1995,High pH reduces DNA damage caused by bile from patients with familial adenomatous polyposis: Antacids may attenuate duodenal polyposis,"Scates D.K., Venitt S., Phillips R.K.S., Spigelman A.D.",175749,Gut,36,6,21,1,0,0,1,0,22
1995,Upper intestinal surveillance in familial adenomatous polyposis,"Debinski H.S., Spigelman A.D., Hatfield A., Williams C.B., Phillips R.K.S.",9598049,European Journal of Cancer Part A: General Topics,31, 7-8,40,1,2,0,3,0,43
1995,Photodynamic therapy for polyps in familial adenomatous polyposis - A pilot study,"Mlkvy P., Messmann H., Debinski H., Regula J., Conio M., MacRobert A., Spigelman A., Phillips R., Bown S.G.",9598049,European Journal of Cancer Part A: General Topics,31, 7-8,40,0,1,2,3,0,43
1995,Magnetic resonance imaging of fistula-in-ano,"Basso L., Tocchi A., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,38,4,0,0,0,0,0,0,0
1995,The protocol for a European double-blind trial of aspirin and resistant starch in familial adenomatous polyposis: The CAPP study,"Burn J., Chapman P.D., Mathers J., Bertario L., Bishop D.T., Bulow S., Cummings J., Phillips R., Vasen H.",9598049,European Journal of Cancer Part A: General Topics,31, 7-8,25,1,0,0,1,0,26
1995,"Caffeine phenotyping of cytochrome P4501A2, N-acetyltransferase, and xanthine oxidase in patients with familial adenomatous polyposis","Spigelman A.D., Farmer K.C.R., Oliver S., Nugent K.P., Bennett P.N., Notarianni L.J., Dobrocky P., Phillips R.K.S.",175749,Gut,36,2,21,2,0,0,2,0,23
1994,Glutathione S-transferase Mu phenotype in patients with familial adenomatous polyposis and in unaffected controls,"Spigelman A.D., Nugent K.P., Penna C., Foulds S., Phillips R.K.S.",0361090X,Cancer Detection and Prevention,18,4,15,0,0,0,0,0,15
1994,Evidence for adenoma-carcinoma sequence in the duodenum of patients with familial adenomatous polyposis,"Spigelman A.D., Talbot I.C., Penna C., Nugent D.P., Phillips R.K.S., Costello C., DeCosse J.J.",219746,Journal of Clinical Pathology,47,8,71,2,6,1,9,0,80
1994,Rectal mucosal ornithine decarboxylase activity in familial adenomatous polyposis after ileorectal anastomosis,"Patchett S.E., Alstead E.M., Trzeciak L., Wocial T., Phillips R.K.S., Farthing M.J.G.",175749,Gut,35,11,4,0,0,0,0,0,4
1994,Phenotypic expression in familial adenomatous polyposis: Partial prediction by mutation analysis,"Nugent K.P., Phillips R.K.S., Hodgson S.V., Cottrell S., Smith-Ravin J., Pack K., Bodmer W.F.",175749,Gut,35,11,84,3,1,0,4,0,88
1994,'Reversible chemical sphincterotomy' by local application of glyceryl trinitrate,"Loder P.B., Kamm M.A., Nicholls R.J., Phillips R.K.S.",71323,British Journal of Surgery,81,9,158,8,3,2,13,0,171
1994,Detection of free malignant cells in the peritoneal cavity before and after resection of colorectal cancer,"Leather A.J.M., Kocjan G., Savage F., Hu W., Yiu C.-Y., Boulos P.B., Northover J.M.A., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,37,8,68,2,2,0,4,0,72
1994,"Haemorrhoids: Pathology, pathophysiology and aetiology","Loder P.B., Kamm M.A., Nicholls R.J., Phillips R.K.S.",71323,British Journal of Surgery,81,7,68,9,9,2,20,0,88
1994,Magnetic resonance imaging of fistula-in-ano,"Lunniss P.J., Barker P.G., Sultan A.H., Armstrong P., Reznek R.H., Bartram C.I., Cottam K.S., Phillips R.K.",123706,Diseases of the Colon and Rectum,37,7,117,5,3,2,10,0,127
1994,H. J. R. Bussey endowment fund,Phillips R.K.S.,123706,Diseases of the Colon & Rectum,37,7,0,0,0,0,0,0,0
1994,Life-table analysis of stomal complications following ileostomy,"Leong A.P.K., Londono-Schimmer E.E., Phillips R.K.S.",71323,British Journal of Surgery,81,5,56,11,2,1,14,0,70
1994,"Magnetic resonance imaging of fistula-in-ano: Technique, interpretation and accuracy","Barker P.G., Lunniss P.J., Armstrong P., Reznek R.H., Cottam K., Phillips R.K.",99260,Clinical Radiology,49,1,80,5,1,2,8,0,88
1994,Factors affecting continence after surgery for anal fistula,"Lunniss P.J., Kamm M.A., Phillips R.K.S.",71323,British Journal of Surgery,81,9,91,4,8,1,13,0,104
1994,Ischaemic colitis in association with sigmoid carcinoma: A report of two cases,"Halligan M.S., Saunders B.P., Thomas B.M., Phillips R.K.S.",99260,Clinical Radiology,49,3,12,1,0,0,1,0,13
1994,Gallbladder dysplasia in patients with familial adenomatous polyposis,"Nugent K.P., Spigelman A.D., Talbot I.C., Phillips R.K.S.",71323,British Journal of Surgery,81,2,6,0,0,0,0,0,6
1994,Surveillance of duodenal polyps in familial adenomatous polyposis: Progress report,"Nugent K.P., Spigelman A.D., Williams C.B., Talbot I.C., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,87,11,38,0,1,1,2,0,40
1994,APC mutation associated with late onset of familial adenomatous polyposis,"Smith-Ravin J., Pack K., Hodgson S., Tay S.K.S., Phillips R., Bodmer W.",222593,Journal of Medical Genetics,31,11,15,0,0,0,0,0,15
1994,Extra-intestinal fistulae and perianal disease in Crohn's disease,"Lunniss P.J., Phillips R.K.S.",0954691X,European Journal of Gastroenterology and Hepatology,6,2,2,0,0,0,0,0,2
1994,Life table analysis of stomal complications following colostomy,"Londono-Schimmer E.E., Leong A.P.K., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,37,9,113,18,15,7,40,0,153
1994,CT appearances of desmoid tumours in familial adenomatous polyposis: Further observations,"Brooks A.P., Reznek R.H., Nugent K., Farmer K.C.R., Thomson J.P.S., Phillips R.K.S.",99260,Clinical Radiology,49,9,34,1,3,1,5,0,39
1994,Results of Delorme's procedure for rectal prolapse,"Senapati A., Nicholls R.J., Thomson J.P.S., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,37,5,42,4,5,0,9,0,51
1994,Surgical assessment of acute anorectal sepsis is a better predictor of fistula than microbiological analysis,"Lunniss P.J., Phillips R.K.S.",71323,British Journal of Surgery,81,3,8,1,3,0,4,0,12
1994,Surveillance of ampullary adenomas in familial adenomatous polyposis [23],"Kashiwagi H., Spigelman A.D., Debinski H.S., Talbot I.C., Phillips R.K.S.",1406736,Lancet,344,8936,22,1,0,0,1,0,23
1993,Randomized controlled trial of the effect of sulindac on duodenal and rectal polyposis and cell proliferation in patients with familial adenomatous polyposis,"Nugent K.P., Farmer K.C.R., Spigelman A.D., Williams C.B., Phillips R.K.S.",71323,British Journal of Surgery,80,12,286,7,8,1,16,0,302
1993,Life expectancy after colectomy and ileorectal anastomosis for familial adenomatous polyposis,"Nugent K.P., Spigelman A.D., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,36,11,95,7,7,0,14,0,109
1993,An inexpensive method of quality assessment in anastomosis workshops.,"Royle C.A., Phillips R.K.",358665,Journal of the Royal Army Medical Corps,139,3,4,0,1,0,1,0,5
1993,The evidence for abnormal bile being a precursor of neoplasia in the foregut of patients with familial adenomatous polyposis.,Phillips R.K.,9598278,European journal of cancer prevention : the official journal of the European Cancer Prevention Organisation (ECP),2, ,0,0,0,0,0,0,0
1993,Colectomy with ileorectal anastomosis lowers rectal mucosal cell proliferation in familial adenomatous polyposis,"Farmer K.C.R., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,36,2,9,0,0,0,0,0,9
1993,Repair of rectocoele using Marlex mesh,"Parker M.C., Phillips R.K.S.",358843,Annals of the Royal College of Surgeons of England,75,3,33,2,1,0,3,0,36
1993,Haemorrhoidectomy,"Loder P.B., Phillips R.K.S.",9520627,Current Practice in Surgery,5,1,11,0,3,0,3,0,14
1993,Histological and microbiological assessment of the role of microorganisms in chronic anal fistula,"Lunniss P.J., Faris B., Rees H.C., Heard S., Phillips R.K.S.",71323,British Journal of Surgery,80,8,10,0,3,0,3,0,13
1993,Follow-up in familial adenomatous polyposis [27],"Nugent K.P., Spigelman A.D., Williams C.B., Talbot I.C., Phillips R.K.S.",1406736,Lancet,341,8854,2,0,0,0,0,0,2
1993,Cellular proliferation at sutured and sutureless colonic anastomoses,"McCue J.L., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,36,5,3,0,0,1,1,0,4
1993,Pouch-vaginal fistula,"Groom J.S., Nicholls R.J., Hawley P.R., Phillips R.K.S.",71323,British Journal of Surgery,80,7,43,3,2,0,5,0,48
1993,Screening and management of familial adenomatous polyposis [7],"Spigelman A.D., Nugent K.P., Phillips R.K.S.",175749,Gut,34,9,2,0,0,0,0,0,2
1993,Total sphincter conservation in high fistula in ano: Results of a new approach,"Matos D., Lunniss P.J., Phillips R.K.S.",71323,British Journal of Surgery,80,6,26,4,4,1,9,0,35
1993,Solitary juvenile polyps: Not a marker for subsequent malignancy,"Nugent K.P., Talbot I.C., Hodgson S.V., Phillips R.K.S.",165085,Gastroenterology,105,3,49,4,3,0,7,0,56
1993,Iatrogenic pancreatitis in familial adenomatous polyposis,"Nugent K.P., Spigelman A.D., Williams C.B., Phillips R.K.S.",175749,Gut,34,9,7,0,1,0,1,0,8
1993,Suppression of macrophage function by suture materials and anastomotic recurrence of Crohn's disease,"Scott A.D.N., Uff C., Phillips R.K.S.",71323,British Journal of Surgery,80,3,7,0,1,0,1,0,8
1993,"DNA adducts, detected by 32P-postlabelling, in DNA treated in vitro with bile from patients with familial adenomatous polyposis and from unaffected controls","Scates D.K., Spigelman A.D., Nugent K.P., Phillips R.K.S., Venitt S.",1433334,Carcinogenesis,14,6,21,0,1,0,1,0,22
1993,Effect of suture material on tumour cell adherence at sites of colonic injury [14],"Uff C.R., Phillips R.K.S.",71323,British Journal of Surgery,80,10,2,0,0,1,1,0,3
1993,Influence of suture physicochemical and surface topographic structure on tumor cell adherence,"Uff C.R., Yiu C.Y., Boulos P.B., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,36,9,6,0,0,1,1,0,7
1993,Randomized trial comparing three forms of pelvic floor repair for neuropathic faecal incontinence [10],"Loder P.B., Phillips R.K.S., Keighley M.R.B., Deen K.I.",71323,British Journal of Surgery,80,10,2,0,0,0,0,0,2
1993,A rapid microplate-based fluorometric assay for phagocytosis,"Uff C.R., Pockley A.G., Phillips R.K.S.",8820139,Immunological Investigations,22, 6-7,8,0,0,0,0,0,8
1993,Surgical polypectomy of duodenal adenomas in familial adenomatous polyposis: Experience of two European centres,"Penna C., Phillips R.K.S., Tiret E., Spigelman A.D.",71323,British Journal of Surgery,80,8,61,3,3,1,7,0,68
1993,32P-postlabelling studies of target tissues and bile from patients with familial adenomatous polyposis and from unaffected controls.,"Scates D.K., Spigelman A.D., Phillips R.K., Venitt S.",3005038,IARC scientific publications,,124,3,0,0,0,0,0,3
1993,Ulcerative colitis in familial adenomatous polyposis,"Nugent K.P., Talbot I.C., Phillips R.K.S.",71323,British Journal of Surgery,80,2,5,0,0,0,0,0,5
1993,Initial experience with the AKA-2 and AKA-4 device for intestinal compression anastomosis in colorectal surgery | Experiência inicial com o dispositivo de anastomose intestinal por compressão AKA-2 e AKA-4 em cirurgia colorretal.,"Matos D., Phillips R.K.",1044230,Revista da Associacao Medica Brasileira (1992),39,1,1,0,0,0,0,0,1
