1988,"Genetic factors as determinants of infectious disease transmission in human communities.","Weatherall D.J., Bell J.I., Clegg J.B., Flint J., Higgs D.R., Hill A.V., Pasvol G., Thein S.L.",09628436,"Philosophical transactions of the Royal Society of London. Series B: Biological sciences",321, 1207,8,0,1,0,1,0,9
1988,"Travellers' diarrhoea","Luzzi G.A., Pasvol G.",00327611,"Prescribers' Journal",28, 3,0,0,0,0,0,0,0
1987,"Falciparum malaria parasites invade erythrocytes that lack glycophorin A and B (M(k)M(k)). Strain differences indicate receptor heterogeneity and two pathways for invasion","Hadley T.J., Klotz F.W., Pasvol G., Haynes J.D., McGinniss M.H., Okubo Y., Miller L.H.",00219738,"Journal of Clinical Investigation",80, 4,74,4,2,1,7,0,81
1987,"Cardiorespiratory arrest and autonomic neuropathy in AIDS","Craddock C., Bull R., Pasvol G.",01406736,"Lancet",2, 8549,30,1,1,0,2,0,32
1986,"The anaemia of malaria","Pasvol G.",,"Quarterly Journal of Medicine",58, 227,2,0,0,0,0,0,2
1986,"Invasion of red blood cells by malaria parasites. What are the components that determine specificity?","Van Schravendijk M.R., Wilson R.J.M., Pasvol G.",07692609,"Annales de l'Institut Pasteur Microbiology",137, 3,0,0,0,0,0,0,0
1985,"Mixed malarial infection due to Plasmodium falciparum and P vivax.","Gilks C., Pasvol G., Juel-Jensen B.",02670623,"British medical journal (Clinical research ed.)",291, 6495,0,0,0,0,0,0,0
1985,"Qinghaosu, mefloquine, and pyrimethamine-sulfadoxine in falciparum malaria","Peto T.E.A., Newbold C.I., Pasvol G.",01406736,"Lancet",1, 8422,3,0,0,0,0,0,3
1984,"Pneumonia due to Legionella bozemanii: First report of a case in Europe","Mitchell R.G., Pasvol G., Newnham R.S.",01634453,"Journal of Infection",8, 3,1,0,0,0,0,0,1
1984,"Receptors on red cells for Plasmodium falciparum and their interaction with merozoites.","Pasvol G.",09628436,"Philosophical transactions of the Royal Society of London. Series B: Biological sciences",307, 1131,12,1,1,0,2,0,14
1984,"Glycophorin C and the invasion of red cells by Plasmodium falciparum.","Pasvol G., Anstee D., Tanner M.J.",01406736,"Lancet",1, 8382,10,1,0,0,1,0,11
1983,"Glycophorins and red cell invasion by Plasmodium falciparum.","Pasvol G., Jungery M.",03005208,"Ciba Foundation symposium",94, ,4,1,2,0,3,0,7
1983,"High-dose intravenous acyclovir in the treatment of zoster: A double-blind, placebo-controlled trial","Juel Jensen B.E., Khan J.A., Pasvol G.",01634453,"Journal of Infection",6, 1,7,0,0,0,0,0,7
1983,"A lectin-like receptor is involved in invasion of erythrocytes by Plasmodium falciparum","Jungery M., Pasvol G., Newbold C.I., Weatherall D.J.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",80, 4 I,8,0,0,0,0,0,8
1982,"Erythrocytes deficient in glycophorin resist invasion by the malarial parasite Plasmodium falciparum","Pasvol G., Wainscoat J.S., Weatherall D.J.",00280836,"Nature",297, 5861,48,1,4,3,8,0,56
1982,"Glycophorin as a possible receptor for Plasmodium falciparum","Pasvol G., Jungery M., Weatherall D.J.",01406736,"Lancet",2, 8305,18,3,2,1,6,0,24
1982,"The interaction of malaria parasites with red blood cells","Pasvol G., Wilson R.J.M.",00071420,"British Medical Bulletin",38, 2,28,0,2,0,2,0,30
1980,"The interaction between sickle haemoglobin and the malarial parasite Plasmodium falciparum","Pasvol G.",00359203,"Transactions of the Royal Society of Tropical Medicine and Hygiene",74, 6,12,0,0,0,0,0,12
1980,"The increased susceptibility of young red cells to invasion by the malarial parasite Plasmodium falciparum","Pasvol G., Weatherall D.J., Wilson R.J.M.",00071048,"British Journal of Haematology",45, 2,33,3,4,1,8,0,41
1979,"Haemoglobin S and P. falciparum malaria (reply)","Pasvol G., Weatherall D.J., Wilson R.J.M.",00280836,"Nature",280, 5723,0,0,0,0,0,0,0
1979,"Human haemoglobin genetics.","Weatherall D.J., Clegg J.B., Wood W.G., Pasvol G.",03005208,"Ciba Foundation symposium",, 66,0,0,0,0,0,0,0
1978,"Differentiation of gametocytes in microcultures of human blood infected with Plasmodium falciparum","Phillips R.S., Wilson R.J.M., Pasvol G.",00223921,"Journal of Protozoology",25, 3,2,0,0,0,0,0,2
1978,"Separation of viable schizont-infected red cells of Plasmodium falciparum from human blood","Pasvol G., Wilson R.J.M., Smalley M.E., Brown J.",00034983,"Annals of Tropical Medicine and Parasitology",72, 1,134,6,11,1,18,0,152
1978,"Cellular mechanism for the protective effect of haemoglobin S against P. falciparum malaria","Pasvol G., Weatherall D.J., Wilson R.J.M.",00280836,"Nature",274, 5672,76,6,5,2,13,0,89
1977,"Invasion and growth of Plasmodium falciparum in different types of human erythrocyte","Wilson R.J.M., Pasvol G., Weatherall D.J.",00429686,"Bulletin of the World Health Organization",55, 2-3,11,1,1,1,3,0,14
1977,"Effects of foetal haemoglobin on susceptibility of red cells to Plasmodium falciparum","Pasvol G., Weatherall D.J.",00280836,"Nature",270, 5633,43,3,3,2,8,0,51
1976,"Fetal haemoglobin and malaria","Pasvol G., Weatherall D.J., Wilson R.J.M.",01406736,"Lancet",1, 7972,33,3,5,1,9,0,42
