1982,"Comparative pharmacology of oestrogens and catechol oestrogens: Actions on the immature rat uterus in vivo and in vitro","Franks S., MacLusky N.J., Naftolin F.",00220795,"Journal of Endocrinology",94, 1,5,1,0,1,0,6
1982,"An ACTH-secreting pituitary tumour arising in a patient with congenital adrenal hyperplasia","Horrocks P.M., Franks S., Hockley A.D.",03000664,"Clinical Endocrinology",17, 5,10,0,0,0,0,10
1981,"Pergolide mesylate in the treatment of hyperprolactinemia: Acute effects and evaluation of long-term therapy","Franks S., Shennan K., Horrocks P.M.",0172780X,"Neuroendocrinology Letters",3, 5,0,0,0,0,0,0
1981,"Male reproductive endocrinology","Franks S.",03063356,"Clinics in Obstetrics and Gynaecology",8, 3,0,0,0,0,0,0
1981,"The catechol estrogens","MacLusky N.J., Naftolin F., Krey L.C., Franks S.",00224731,"Journal of Steroid Biochemistry",15, 1,24,2,1,3,0,27
1981,"Acute effects of pergolide in hyperprolactinaemic subjects","Franks S., Horrocks P.M., Lynch S.S.",03009750,"Acta Endocrinologica, Supplement",97, 243,0,0,0,0,0,0
1981,"Actions of catechol oestrogens on concentrations of serum luteinizing hormone in the adult castrated rat: Various effects of 4-hydroxyoestradiol and 2-hydroxyoestradiol","Franks S., MacLusky N.J., Naish S.J., Naftolin F.",00220795,"Journal of Endocrinology",89, 2,2,0,0,0,0,2
1981,"Stimulation of release of luteinizing hormone from cultured pituitary cells by 2- and 4-hydroxylated oestrogens","Franks S., Merriam G.R., Goodyer C.G., Naftolin F.",00220795,"Journal of Endocrinology",90, 3,0,0,0,0,0,0
1981,"Treatment of hyperprolactinaemia with pergolide mesylate: Acute effects and preliminary evaluation of long-term treatment","Franks S., Horrocks P.M., Lynch S.S.",01406736,"Lancet",2, 8248,7,0,1,1,0,8
1981,"Failure of 2-hydroxyoestrone to lower prolactin concentrations in hyperprolactinaemic women","Franks S., Lightman S.L., Maclusky N.J.",03000664,"Clinical Endocrinology",15, 4,0,0,0,0,0,0
1980,"Preparation and properties of tertiary p-alkylarylphosphines containing straight-chain alkyl groups","Franks S., Hartley F.R.",14727781,"Journal of the Chemical Society, Perkin Transactions 1",, ,2,0,0,0,0,2
1980,"Factors determining the diurnal variation in progesterone-induced gonadotropin release in the ovariectomized rat","Franks S., McElhone J., Young S.N.",00137227,"Endocrinology",107, 1,2,0,0,0,0,2
1980,"Effect of catechol oestrogens on induced ovulation in the immature rat","Franks S., Ball P., Naftolin F., Ruf K.B.",00220795,"Journal of Endocrinology",86, 2,1,0,0,0,0,1
1980,"Breast examination does not elevate serum prolactin","Jarrell J., Franks S., McInnes R.",00150282,"Fertility and Sterility",33, 1,2,0,2,2,0,4
1979,"The preparation and properties of tertiary phosphines and tertiary phosphine oxides with long alkyl chains","Franks S., Hartley F.R., McCaffrey D.J.A.",14727781,"Journal of the Chemical Society, Perkin Transactions 1",, ,1,0,0,0,0,1
1979,"Use of bromocriptine in hyperprolactinaemic anovulation and related disorders","Franks S.",00126667,"Drugs",17, 5,0,0,0,0,0,0
1979,"Influence of 2- and 4-hydroxyoestrogens (catecholoestrogens) on the PMSG-induced premature ovulation in the immature rat","Ball P., Franks S., Naftolin F., Ruf K.R.",03009750,"Acta Endocrinologica, Supplement",91, 225,2,0,0,0,0,2
1978,"Hyperprolactinaemia and impotence","Franks S., Jacobs H.S., Martin N., Nabarro J.D.N.",03000664,"Clinical Endocrinology",8, 4,25,1,1,2,0,27
1978,"Prolactin secretion in patients with chromophobe adenomas of the pituitary: Incidence and presentation of hyperprolactinaemia: Results of surgical treatment","Franks S., Nabarro J.D.N.",00034762,"Annals of Clinical Research",10, 3,0,0,0,0,0,0
1977,"Post-'pill' amenorrhoea - cause or coincidence?","Jacobs H.S., Knuth U.A., Hull M.G.R., Franks S.",09598146,"British Medical Journal",2, 6092,2,0,0,0,0,2
1977,"Management of hyperprolactinaemic amenorrhoea","Franks S., Jacobs H.S., Hull M.G.R.",03065456,"British Journal of Obstetrics and Gynaecology",84, 4,0,0,0,0,0,0
1977,"Prevalence and presentation of hyperprolactinaemia in patients with 'functionless' pituitary tumours","Franks S., Nabarro J.D.N., Jacobs H.S.",01406736,"Lancet",1, 8015,7,1,0,1,0,8
1977,"Pregnancy and lactation after pituitary surgery","Franks S., Kiwi R., Nabarro J.D.N.",09598146,"British Medical Journal",1, 6065,1,0,0,0,0,1
1976,"The progestogen test in patients with amenorrhoea","Hull M.G.R., Murray M.A.F., Jacobs H.S., Franks S.",03065456,"British Journal of Obstetrics and Gynaecology",83, 7,0,0,0,0,0,0
1976,"Basal and stimulated prolactin levels in childhood","Franks S., Brook C.G.D.",03010163,"Hormone Research",7, 2,0,0,0,0,0,0
1976,"Prolactin concentrations in patients with acromegaly: clinical significance and response to surgery","Franks S., Jacobs H.S., Nabarro J.D.N.",03000664,"Clinical Endocrinology",5, 1,1,0,0,0,0,1
1976,"Bromocriptine and secondary amenorrhoea","Jacobs H.S., Franks S., Hull M.G.R.",01406736,"Lancet",1, 7974,0,0,0,0,0,0
1976,"Clinical and endocrine features of hyperprolactinaemic amenorrhoea","Jacobs H.S., Franks S., Murray M.A.F.",03000664,"Clinical Endocrinology",5, 5,11,0,0,0,0,11
1976,"Proceedings: Endocrinopathy of weight-recovered anorexia nervosa in women presenting with secondary amenorrhoea.","Hull M.G., Murray M.A., Franks S., Jacobs H.S.",00220795,"Journal of Endocrinology",69, 3,1,0,0,0,0,1
1975,"Therapy orientated diagnosis of secondary amenorrhoea","Jacobs H.S., Hull M.G.R., Murray M.A.F., Franks S.",03010163,"Hormone Research",6, 4,5,0,0,0,0,5
1975,"Endocrine profiles in amenorrhoea: incidence and significance of hyperprolactinaemia","Franks S., Jequier A.M., Steele S.J.",00220795,"Journal of Endocrinology",64, 3,0,0,0,0,0,0
1975,"The incidence, significance and treatment of hyperprolactinaemia and amenorrhoea","Franks S., Murray M.A.F., Jequier A.M.",,"BRIT.J.OBSTET.GYNAEC.",82, 6,0,0,0,0,0,0
1975,"Incidence and significance of hyperprolactinaemia in women with amenorrhoea","Franks S., Murray M.A.F., Jequier A.M.",03000664,"Clinical Endocrinology",4, 6,13,1,1,2,1,16
1975,"Proceedings: The progestogen test in the investigation of amenorrhoea.","Hull M.G., Franks S., McNeilly A.S., Murray M.A., Jacobs H.S.",00220795,"Journal of Endocrinology",67, 2,0,0,0,0,0,0
1975,"Proceedings: Studies of prolactin secretion in pituitary disease.","Franks S., Jacobs H.S., Nabarro J.D.",00220795,"Journal of Endocrinology",67, 2,3,0,0,0,0,3
1975,"Proceedings: Prolactin concentrations in patients with acromegaly: relation to growth hormone levels before and after surgery.","Franks S., Jacobs H.S., Nabarro J.D.",00220795,"Journal of Endocrinology",65, 3,0,0,0,0,0,0
1975,"Letter: Prolactin studies, pituitary tumour, and reproductive function.","Jacobs H., Franks S.",00071447,"British medical journal",2, 5963,0,0,0,0,0,0
1974,"Prolactin concentrations in patients with breast cancer","Franks S., Ralphs D.N.L., Seagroatt V., Jacobs H.S.",09598146,"British Medical Journal",4, 5940,1,0,0,0,0,1
