1998,"Reactivity of small intramyocardial arteries from atherosclerotic and non-atherosclerotic human hearts","Chester A.H., Boriand J.A.A., Morrison K.J.M., Amrani M., Thom S.McG., Yacoub M.H.",10181172,"Journal of Vascular Research",35, 3,1,0,0,0,0,1
1997,"Retinal vascular network architecture in low-birth-weight men","Chapman N., Wormald R., Sever P., Hughes A., Thom S., Mohamudally A., Cerutti A., Stanton A., Sayer A.A., Cooper C., Barker D., Rauf A., Evans J.",02636352,"Journal of Hypertension",15, 12 I,27,5,5,10,2,39
1997,"Arterial structural modifications in hypertension: Effects of treatment","Thom S.",0195668X,"European Heart Journal",18, 5,3,1,0,1,0,4
1997,"Toward retinal vessel parameterisation","Gao X., Bharath A.A., Hughes A.J., Stanton A., Chapman N., Thom S.",0277786X,"Proceedings of SPIE - The International Society for Optical Engineering",3034, ,2,0,0,0,0,2
1997,"Left ventricular hypertrophy, blood pressure and ACE genotype in untreated hypertension","Mayet J., Foale R.A., Webb D.J., Thom S.A.McG., O'Kane K.P.J., Elton R., Johnstone H.A., Shahi M., Ozkor M.A., Stanton A.V., Poulter N.R., Sever P.S.",09509240,"Journal of Human Hypertension",11, 9,7,0,0,0,0,7
1997,"Left ventricular geometry in presenting untreated hypertension","Mayet J., Shahi M., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",09509240,"Journal of Human Hypertension",11, 9,4,0,0,0,0,4
1997,"The effects on cardiac arrhythmias of antihypertensive therapy causing regression of left ventricular hypertrophy","Mayet J., Thom S.A.M., Chapman N., Shahi M., Poulter N.R., Cunningham D.A., Dave S., Kooner J., Sever P.S., Foale R.A.",08957061,"American Journal of Hypertension",10, 6,4,1,0,1,0,5
1997,"Regression of hypertensive structural changes in large arteries","Thom S.",1368504X,"International Journal of Clinical Practice, Supplement",, 90,0,0,0,0,0,0
1996,"Left ventricular hypertrophy and QT dispersion in hypertension","Mayet J., Shahi M., McGrath K., Poulter N.R., Sever P.S., Foale R.A., Thom S.A.McG.",0194911X,"Hypertension",28, 5,108,5,4,9,0,117
1996,"Arteriolar length-diameter (L:D) ratio: A geometric parameter of the retinal vasculature diagnostic of hypertension","King L.A., Stanton A.V., Sever P.S., Thom S.A., Hughes A.D.",09509240,"Journal of Human Hypertension",10, 6,15,6,0,6,1,22
1996,"Concomitant risk factors in hypertensives: A survey of risk factors for cardiovascular disease amongst hypertensives in English general practices","Poulter N.R., Zographos D., Mattin R., Sever P.S., Thom S.McG.",08037051,"Blood Pressure",5, 4,13,0,1,1,0,14
1995,"Vascular network changes in the retina with age and hypertension","Stanton A.V., Wasan B., Cerutti A., Ford S., Marsh R., Sever P.P., Thom S.A., Hughes A.D.",02636352,"Journal of Hypertension",13, 12,36,9,4,13,3,52
1995,"Structural changes in the cardiovascular system of untreated essential hypertensives","Hughes A.D., Sinclair A.-M., Geroulakos G., Mayet J., Mackay J., Shahi M., Thom S., Nicolaides A., Sever P.S.",08037051,"Blood Pressure",4, 1,9,0,1,1,0,10
1994,"Racial differences in cardiac structure and function in essential hypertension","Mayet J., Shahi M., Foale R.A., Poulter N.R., Sever P.S., Thom S.A.McG.",09598146,"British Medical Journal",308, 6935,44,3,3,6,1,51
1993,"Structural changes in the heart and carotid arteries associated with hypertension in humans","Hughes A.D., Sinclair A.-M., Geroulakos G., Mayet J., Mackay J., Shahi M., Thom S., Nicolaides A., Sever P.S.",09509240,"Journal of Human Hypertension",7, 4,22,1,0,1,1,24
1993,"Teaching communication skills to clinical students","McManus I.C., Vincent C.A., Thom S., Kidd J.",09598146,"British Medical Journal",306, 6888,27,0,0,0,1,28
1992,"Celiprolol [15]","Thom S., Hughes A., Schachter M., Sever P.",01406736,"Lancet",339, 8787,0,0,0,0,0,0
1992,"Peripheral presynaptic autoregulation by ?2-adrenoceptors in man","Thom S.M., Goldberg P., Hughes A.D., Sever P.S.",02636352,"Journal of Hypertension",10, 11,0,0,0,0,0,0
1991,"Determinants of left ventricular filling in hypertension","Shahi M., Thom S., Poulter N., Sever P.S., Foale R.A.",09509240,"Journal of Human Hypertension",5, 1,1,0,0,0,0,1
1991,"The effects of blood pressure reduction on abnormal left ventricular diastolic function in hypertensive patients","Shahi M., Thom S., Poulter N., Sever P.S., Foale R.A.",0195668X,"European Heart Journal",12, 9,3,0,0,0,0,3
1991,"Withdrawing antihypertensive treatment [1]","Sever P.S., Ramsay L.E., Jachuck S.J., Watson A.J., James M.A., MacConnell T.J., Poulter N.R., Thom S.M.C.G., Sunman W., Crossman D.C., Aylett M., Ketchin S., Jackson P.R., Yeo W.W.",09598146,"British Medical Journal",303, 6803,0,0,0,0,0,0
1991,"First line treatment in hypertension (II)","Poulter N., Thom S., Sever P.",09598146,"British Medical Journal",302, 6768,1,0,0,0,0,1
1990,"Regression of hypertensive left ventricular hypertrophy and left ventricular diastolic function","Shahi M., Thom S., Poulter N., Sever P.S., Foale R.A.",01406736,"Lancet",336, 8713,33,0,1,1,0,34
1990,"Investigation of opiate interaction with the sympathetic nervous system in the human forearm","Potocnik S.J., Thom S.M., Rutter P.C., Sever P.S.",00142999,"European Journal of Pharmacology",183, 3,0,0,0,0,0,0
1990,"Alpha2-adrenoceptors contol forearm skin blood flow","Irigoin-Guichandut M., Thom S.M., Potocnik S.J., Schachter M., Belcaro G., Sever P.S.",00142999,"European Journal of Pharmacology",183, 3,0,0,0,0,0,0
1990,"Antihypertensive and adverse biochemical effects of bendrofluazide (II)","Poulter N., Sever P., Thom S.",09598146,"British Medical Journal",300, 6737,0,0,0,0,0,0
1989,"Multiple risk factor evaluation in a hypertension clinic","Thom S., Bunker J., Callister W., Poulter N., Sever P., Zographos D.",02636352,"Journal of Hypertension",7, 6,1,0,0,0,0,1
1989,"Human vascular responses to endothelin-1: Observations in vivo and in vitro","Hughes A.D., Thom S.A.M., Woodall N., Schachter M., Hair W.M., Martin G.N., Sever P.S.",01602446,"Journal of Cardiovascular Pharmacology",13, 5,5,0,0,0,1,6
1989,"Postjunctional ?2-adrenoceptors mediate vasoconstrictin in human subcutaneous resistance vessels","Nielsen H., Thom S., Hughes A.D., Martin G.N., Mulvany M.J., Sever P.S.",00071188,"British Journal of Pharmacology",97, 3,18,0,0,0,0,18
1988,"Size and site-dependent heterogeneity of human vascular responses in vitro","Hughes A.D., Thom S.A.M., Martin G.N., Nielsen H., Hair W.M., Schachter M., Sever P.S.",02636352,"Journal of Hypertension",6, 4,8,0,0,0,0,8
1988,"Direct effect of ?-human atrial natriuretic peptide on human vasculature in vivo and in vitro","Hughes A., Thom S., Goldberg P., Martin G., Sever P.",01435221,"Clinical Science",74, 2,7,0,1,1,0,8
1987,"No evidence for a direct vasodilatory effect of celiprolol on human vasculature in vivo or in vitro","Hughes A., Martin G., Goldberg P., Thom S., Sever P.",01602446,"Journal of Cardiovascular Pharmacology",10, 5,1,0,0,0,0,1
1987,"The effect of atrial natriuretic peptide on human blood vessels","Hughes A.D., Nielsen H., Thom S., Martin G.N., Sever P.S.",02636352,"Journal of Hypertension",5, 5,4,0,0,0,0,4
1987,"Endothelium-dependent relaxation in isolated human arteries and veins","Thom S., Hughes A., Martin G., Sever P.S.",01435221,"Clinical Science",73, 5,25,1,1,2,0,27
1987,"Dopamine produces forearm vasodilatation following ?-adrenoceptor blockade by an action on vascular dopamine (DA1) receptors in man","Hughes A.D., Thom S.A., Woodall N.M.",02636352,"Journal of Hypertension",5, 3,2,0,2,2,0,4
1986,"The action of a dopamine (DA1) receptor agonist, fenoldopam in human vasculature in vivo and in vitro","Hughes A., Thom S., Martin G.",03065251,"British Journal of Clinical Pharmacology",22, 5,10,1,1,2,0,12
1985,"Human vasodilator responses to a dopamine agonist: Possible mechanisms","Redman D., Thom S.A., Hughes A.D.",02636352,"Journal of Hypertension",3, 3,2,0,0,0,0,2
1985,"In vivo and in vitro studies of ?2-adrenoceptor responses in human vascular smooth muscle","Thom S., Hayes R., Calvete J., Sever P.S.",01602446,"Journal of Cardiovascular Pharmacology",7, 6,2,0,0,0,0,2
1985,"The release of the endothelium derived relaxing factor from isolated human arteries","Thom S.A., Hughes A.D., Martin G.N., Sever P.S.",02636352,"Journal of Hypertension",3, 3,5,1,0,1,0,6
1985,"Human vascular smooth muscle responses mediated by ?2 mechanisms in vivo and in vitro","Thom S., Calvete J., Hayes R.",01435221,"Clinical Science",68, 10,3,0,0,0,0,3
