1997,"The plakin family: Versatile organizers of cytoskeletal architecture","Ruhrberg C., Watt F.M.",0959437X,"Current Opinion in Genetics and Development",7, 3,136,3,3,1,7,0,143
1997,"The epidermal stem cell compartment: Variation in expression levels of E-cadherin and catenins within the basal layer of human epidermis","Moles J.-P., Watt F.M.",00221554,"Journal of Histochemistry and Cytochemistry",45, 6,46,3,3,0,6,0,52
1997,"Transgenic mice expressing IFN-? in the epidermis have eczema, hair hypopigmentation, and hair loss","Carroll J.M., Crompton T., Seery J.P., Watt F.M.",0022202X,"Journal of Investigative Dermatology",108, 4,79,11,3,5,19,0,98
1997,"Changes in the expression of ?(v) integrins in oral squamous cell carcinomas","Jones J., Watt F.M., Speight P.M.",09042512,"Journal of Oral Pathology and Medicine",26, 2,52,6,2,1,9,0,61
1996,"Expression of a dominant negative cadherin mutant inhibits proliferation and stimulates terminal differentiation of human epidermal keratinocytes","Zhu A.J., Watt F.M.",00219533,"Journal of Cell Science",109, 13,96,9,4,1,14,0,110
1996,"Functional significance of CD9 association with ?1 integrins in human epidermal keratinocytes","Jones P.H., Bishop L.A., Watt F.M.",10615385,"Cell Communication and Adhesion",4, 4-5,56,2,3,1,6,0,62
1996,"Restoration of ?v?5 integrin expression in neoplastic keratinocytes results in increased capacity for terminal differentiation and suppression of anchorage-independent growth","Jones J., Sugiyama M., Speight P.M., Watt F.M.",09509232,"Oncogene",12, 1,25,2,2,0,4,0,29
1996,"Transfection of ?4 integrin subunit into a neoplastic keratinocyte line fails to restore terminal differentiation capacity or influence proliferation","Jones J., Sugiyama M., Giancotti F., Speight P.M., Watt F.M.",10615385,"Cell Communication and Adhesion",4, 4-5,6,0,0,0,0,0,6
1996,"Chromosomal localisation of the human envoplakin gene (EVPL) to the region of the tylosis oesophageal cancer gene (TOCG) on 17q25","Ruhfberg C., Williamson J.A., Sheer D., Watt F.M.",08887543,"Genomics",37, 3,18,1,0,0,1,0,19
1996,"Differentiation of embryonal stem cells into keratinocytes: Comparison of wild-type and ?1 integrin-deficient cells","Bagutti C., Wobus A.M., Fassler R., Watt F.M.",00121606,"Developmental Biology",179, 1,82,5,8,4,17,0,99
1996,"Envoplakin, a novel precursor of the cornified envelope that has homology to desmoplakin","Ruhrberg C., Hajibagheri M.A.N., Simon M., Dooley T.P., Watt F.M.",00219525,"Journal of Cell Biology",134, 3,108,3,2,0,5,0,113
1996,"Altered expression of CD44 isoforms in squamous-cell carcinomas and cell lines derived from them","Hudson D.L., Speight P.M., Watt F.M.",00207136,"International Journal of Cancer",66, 4,37,1,1,1,3,0,40
1996,"Immunoelectron microscopic analysis of cornified cell envelope formation in normal and psoriatic epidermis","Ishida-Yamamoto A., Eady R.A.J., Watt F.M., Roop D.R., Hohl D., Iizuka H.",00221554,"Journal of Histochemistry and Cytochemistry",44, 2,55,1,0,0,1,0,56
1995,"Suprabasal integrin expression in the epidermis of transgenic mice results in developmental defects and a phenotype resembling psoriasis","Carroli J.M., Romero M.R., Watt F.M.",00928674,"Cell",83, 6,182,14,6,8,28,0,210
1995,"The 5' noncoding region of the mouse involucrin gene: Comparison with the human gene and genes encoding other cornified envelope precursors","Gandarillas A., Watt F.M.",09388990,"Mammalian Genome",6, 9,13,0,0,0,0,0,13
1995,"Regulation of cell surface ?1 integrin levels during keratinocyte terminal differentiation","Hotchin N.A., Gandarillas A., Watt F.M.",00219525,"Journal of Cell Biology",128, 6,89,1,6,1,8,0,97
1995,"Stem cell patterning and fate in human epidermis","Jones P.H., Harper S., Watt F.M.",00928674,"Cell",80, 1,370,37,26,10,73,0,443
1995,"CD44 is the major peanut lectin-binding glycoprotein of human epidermal keratinocytes and plays a role in intercellular adhesion","Hudson D.L., Sleeman J., Watt F.M.",00219533,"Journal of Cell Science",108, 5,51,2,2,1,5,0,56
1995,"Changes in expression of members of the fos and jun families and myc network during terminal differentiation of human keratinocytes","Gandarillas A., Watt F.M.",09509232,"Oncogene",11, 7,55,2,1,2,5,0,60
1995,"Identification of an 80kD protein associated with the ?3?1 integrin as a proteolytic fragment of the ?3 subunit: Studies with human keratinocytes","Bishop L.A., Rahman D., Pappin D.J.C., Watt F.M.",10615385,"Cell Adhesion and Communication",3, 3,5,0,0,0,0,0,5
1995,"Integrin expression by human epidermal keratinocytes can be modulated by interferon-?, transforming growth factor-?, tumor necrosis factor-?, and culture on a dermal equivalent","Hertle M.D., Jones P.H., Groves R.W., Hudson D.L., Watt F.M.",0022202X,"Journal of Investigative Dermatology",104, 2,31,5,0,0,5,0,36
1995,"Calcium-induced changes in distribution and solubility of cadherins, integrins and their associated cytoplasmic proteins in human keratinocytes","Braga V.M.M., Hodivala K.J., Watt F.M.",10615385,"Cell Adhesion and Communication",3, 3,40,1,1,4,6,0,46
1994,"Cell adhesion: Fibronectin and integrin knockouts come unstuck","Watt F.M., Hodivala K.J.",09609822,"Current Biology",4, 3,14,0,2,1,3,0,17
1994,"Integrin expression and function in HPV16-immortalised human keratinocytes in the presence or absence of v-Ha-ras. Comparison with cervical intraepithelial neoplasia","Hodivala K.J., Pei X.-F., Liu Q.-Y., Jones P.H., Rytina E.R.C., Gilbert C., Singer A., Watt F.M.",09509232,"Oncogene",9, 3,9,0,1,0,1,0,10
1994,"Evidence that cadherins play a role in the downregulation of integrin expression that occurs during keratinocyte terminal differentiation","Hodivala K.J., Watt F.M.",00219525,"Journal of Cell Biology",124, 4,155,1,2,2,5,0,160
1994,"Adhesion of human epidermal keratinocytes to laminin","Karecla P.I., Timpl R., Watt F.M.",10615385,"Cell Adhesion and Communication",2, 4,17,0,0,0,0,0,17
1993,"Editorial overview","Blau H.M., Watt F.",09550674,"Current Opinion in Cell Biology",5, 6,1,0,0,0,0,0,1
1993,"Expression and function of the keratinocyte integrins.","Watt F.M., Jones P.H.",,"Development (Cambridge, England). Supplement",, ,40,1,0,0,1,0,41
1993,"Functional down-regulation of ?5?1 integrin in keratinocytes is reversible but commitment to terminal differentiation is not","Hotchin N.A., Kovach N.L., Watt F.M.",00219533,"Journal of Cell Science",106, 4,33,0,0,0,0,0,33
1993,"Expression and function of the keratinocyte integrins","Watt F.M., Jones P.H.",09501991,"Development",119, ,22,0,0,1,1,0,23
1993,"Loss of ?6 and ?4 integrin subunits coincides with loss of basement membrane components in oral squamous cell carcinomas","Downer C.S., Watt F.M., Speight P.M.",00223417,"Journal of Pathology",171, 3,48,2,2,0,4,0,52
1993,"Separation of human epidermal stem cells from transit amplifying cells on the basis of differences in integrin function and expression","Jones P.H., Watt F.M.",00928674,"Cell",73, 4,391,48,47,34,129,0,520
1993,"Integrin expression in normal, hyperplastic, dysplastic, and malignant oral epithelium","Jones J., Sugiyama M., Watt F.M., Speight P.M.",00223417,"Journal of Pathology",169, 2,71,3,5,1,9,0,80
1993,"Comparison of integrin expression and terminal differentiation capacity in cell lines derived from oral squamous cell carcinomas","Sugiyama M., Speight P.M., Prime S.S., Watt F.M.",01433334,"Carcinogenesis",14, 10,35,1,3,0,4,0,39
1993,"Regulation of keratinocyte terminal differentiation by integrin-extracellular matrix interactions","Watt F.M., Kubler M.-D., Hotchin N.A., Nicholson L.J., Adams J.C.",00219533,"Journal of Cell Science",106, 1,80,3,4,3,10,0,90
1993,"Changes in the distribution of actin-associated proteins during epidermal wound healing","Kubler M.D., Watt F.M.",0022202X,"Journal of Investigative Dermatology",100, 6,17,1,0,2,3,0,20
1993,"Regulation of development and differentiation by the extracellular matrix","Adams J.C., Watt F.M.",09501991,"Development",117, 4,635,25,15,23,63,0,698
1992,"Kalinin, epiligrin and GB3 antigen: Kalinepiligrinin-3?","Watt F.M., Hotchin N.A.",09609822,"Current Biology",2, 2,2,0,0,0,0,0,2
1992,"Transcriptional and post-translational regulation of ?1 integrin expression during keratinocyte terminal differentiation","Hotchin N.A., Watt F.M.",00219258,"Journal of Biological Chemistry",267, 21,51,2,3,1,6,0,57
1992,"Characterisation of eight monoclonal antibodies to involucrin","Hudson D.L., Weiland K.L., Dooley T.P., Simon M., Watt F.M.",0272457X,"Hybridoma",11, 3,54,0,2,0,2,0,56
1992,"Changes in cell-surface carbohydrate during terminal differentiation of human epidermal keratinocytes","Watt F.M., Jones P.H.",03005127,"Biochemical Society Transactions",20, 2,5,0,0,0,0,0,5
1992,"Aberrant integrin expression during epidermal wound healing and in psoriatic epidermis","Hertle M.D., Kubler M.-D., Leigh I.M., Watt F.M.",00219738,"Journal of Clinical Investigation",89, 6,117,6,6,1,13,0,130
1991,"Changes in the abundance and distribution of actin and associated proteins during terminal differentiation of human epidermal keratinocytes","Kubler M.D., Jordan P.W., O'Neill C.H., Watt F.M.",00219533,"Journal of Cell Science",100, 1,9,4,0,0,4,0,13
1991,"Mitogens induce calcium transients in both dividing and terminally differentiating keratinocytes","Watt F.M., Hudson D.L., Lamb A.G., Bolsover S.R., Angus Silver R., Aitchison M.J., Whitaker M.",00219533,"Journal of Cell Science",99, 2,15,0,0,1,1,0,16
1991,"Integrin expression during human epidermal development in vivo and in vitro","Hertle M.D., Adams J.C., Watt F.M.",09501991,"Development",112, 1,87,3,3,1,7,0,94
1991,"Production of scatter factor by ndk, a strain of epithelial cells, and inhibition of scatter factor activity by suramin","Adams J.C., Furlong R.A., Watt F.M.",00219533,"Journal of Cell Science",98, 3,13,0,0,1,1,0,14
1991,"Cell culture models of differentiation","Watt F.M.",08926638,"FASEB Journal",5, 3,16,1,0,2,3,0,19
1991,"Decreased expression of fibronectin and the ?5?1 integrin during terminal differentiation of human keratinocytes","Nicholson L.J., Watt F.M.",00219533,"Journal of Cell Science",98, 2,33,1,0,0,1,0,34
1991,"Expression of E-cadherin, P-cadherin and involucrin by normal and neoplastic keratinocytes in culture","Nicholson L.J., Pei X.F., Watt F.M.",01433334,"Carcinogenesis",12, 7,18,1,1,0,2,0,20
1990,"Changes in keratinocyte adhesion during terminal differentiation: Reduction in fibronectin binding precedes ?5?1 integrin loss from the cell surface","Adams J.C., Watt F.M.",00928674,"Cell",63, 2,189,7,4,4,15,0,204
1990,"Characterisation of the peanut lectin-binding glycoproteins of human epidermal keratinocytes","Keeble S., Watt F.M.",03014681,"Differentiation",43, 2,8,0,0,0,0,0,8
1990,"DNA amplification is rare in normal human cells","Wright J.A., Smith H.S., Watt F.M., Hancock M.C., Hudson D.L., Stark G.R.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",87, 5,73,2,0,0,2,0,75
1989,"Terminal differentiation of epidermal keratinocytes","Watt F.M.",09550674,"Current Opinion in Cell Biology",1, 6,99,6,5,1,12,0,111
1989,"Pentapeptide inhibitor of epidermal mitosis: Production and responsiveness in cultures of normal, transformed and neoplastic human keratinocytes","Watt F.M., Reichelt K.L., Elgjo K.",01433334,"Carcinogenesis",10, 12,6,0,0,0,0,0,6
1989,"Fibronectin inhibits the terminal differentiation of human keratinocytes","Adams J.C., Watt F.M.",00280836,"Nature",340, 6231,140,4,3,5,12,0,152
1989,"Stem cells: The generation and maintenance of cellular diversity","Hall P.A., Watt F.M.",09501991,"Development",106, 4,176,12,13,6,31,0,207
1989,"Onset of expression of peanut lectin-binding glycoproteins is correlated with stratification of keratinocytes during human epidermal development in vivo and in vitro","Watt F.M., Keeble S., Fisher C., Hudson D.L., Codd J., Salisbury J.R.",00219533,"Journal of Cell Science",94, 2,18,0,0,0,0,0,18
1988,"Epidermal stem cells in culture","Watt F.M.",00219533,"Journal of Cell Science",, 10,15,0,0,0,0,0,15
1988,"Effect of seeding density on stability of the differentiated phenotype of pig articular chondrocytes in culture.","Watt F.M.",00219533,"Journal of cell science",89, ,36,2,9,3,14,0,50
1988,"The peanut lectin-binding glycoproteins of human epidermal keratinocytes","Morrison A.I., Keeble S., Watt F.M.",00144827,"Experimental Cell Research",177, 2,4,0,0,1,1,0,5
1988,"Keratinocyte cultures: An experimental model for studying how proliferation and terminal differentiation are co-ordinated in the epidermis","Watt F.M.",00219533,"Journal of Cell Science",90, 4,8,0,1,1,2,0,10
1988,"Prolonged expression of differentiated phenotype by chondrocytes cultured at low density on a composite substrate of collagen and agarose that restricts cell spreading","Watt F.M., Dudhia J.",03014681,"Differentiation",38, 2,36,2,0,0,2,0,38
1988,"Cell shape controls terminal differentiation of human epidermal keratinocytes","Watt F.M., Jordan P.W., O'Neill C.H.",00278424,"Proceedings of the National Academy of Sciences of the United States of America",85, 15,63,11,9,9,29,0,92
1988,"A model for in vitro studies of epidermal homeostasis: Proliferation and involucrin synthesis by cultured human keratinocytes during recovery after stripping off the suprabasal layers","Read J., Watt F.M., Phil D.",0022202X,"Journal of Investigative Dermatology",90, 5,18,0,1,1,2,0,20
1988,"Influence of cytochalasin D-induced changes in cell shape on proteoglycan synthesis by cultured articular chondrocytes","Newman P., Watt F.M.",00144827,"Experimental Cell Research",178, 2,21,1,3,4,8,0,29
1988,"Proliferation and terminal differentiation of human epidermal keratinocytes in culture","Watt F.M.",03005127,"Biochemical Society Transactions",16, 5,6,0,0,0,0,0,6
1988,"An unusual strain of human keratinocytes which do not stratify or undergo terminal differentiation in culture","Adams J.C., Watt F.M.",00219525,"Journal of Cell Biology",107, 5,15,3,0,0,3,0,18
1987,"Influence of cell shape and adhesiveness on stratification and terminal differentiation of human keratinocytes in culture.","Watt F.M.",02693518,"Journal of cell science. Supplement",8, ,7,1,2,2,5,0,12
1987,"Calcium-induced changes in cytoskeleton and motility of cultured human keratinocytes","Magee A.I., Lytton N.A., Watt F.M.",00144827,"Experimental Cell Research",172, 1,12,1,3,1,5,0,17
1986,"The extracellular matrix and cell shape","Watt F.M.",09680004,"Trends in Biochemical Sciences",11, 11,43,2,2,2,6,0,49
1985,"Biosynthesis of EGF receptor, transferrin receptor and colligin by cultured human keratinocytes and the effect of retinoic acid","Taylor A., Hogan B.L.M., Watt F.M.",00144827,"Experimental Cell Research",159, 1,7,1,0,0,1,0,8
1982,"Keratinocyte culture club","Watt F.M.",00280836,"Nature",300, 5894,0,0,0,0,0,0,0
